product,year,rev_op_type,sales_budget_type,region,total,ytd,ytd_gap,rank_total,rank_ytd_gap,share_pct
PJ,2024,Gross,Forecast,TW,31379702170,15310511157,2399159764,13,31,1.42
PJ,2024,Net,Actual,TW,30927646200,15380454502,-1563519875,13,8,1.24
PJ,2024,Net,Budget,TW,32697638720,16943974377,0,12,1,1.28
PJ,2024,Net,Forecast,TW,34925440333,16530647552,-413326825,11,9,1.4
PJ,2024,Op,Actual,TW,36349460968,14794905818,608232793,11,26,1.41
PJ,2024,Op,Budget,TW,28546092055,14186673025,0,15,1,1.17
PJ,2024,Op,Forecast,TW,34615455520,21249233979,7062560954,12,31,1.35
PJ,2025,Gross,Actual,TW,39974138400,22094380000,3499033599,11,18,1.34
PJ,2025,Gross,Budget,TW,26680653309,18595346401,0,13,1,1.32
PJ,2025,Gross,Forecast,TW,30555372418,14990714852,-3604631549,12,5,1.34
PJ,2025,Net,Actual,TW,43191244000,22094192600,4705571707,10,21,1.29
PJ,2025,Net,Budget,TW,31846929330,17388620893,0,11,1,1.37
PJ,2025,Net,Forecast,TW,32931877495,17579327579,190706686,12,19,1.38
PJ,2025,Op,Actual,TW,43191244000,22094192600,2563767789,10,20,1.29
PJ,2025,Op,Budget,TW,34017569149,19530424811,0,13,1,1.22
PJ,2025,Op,Forecast,TW,32742369612,20557829263,1027404452,11,26,1.33
CDE,2024,Gross,Actual,UK,7255950079,4031910495,-3505559350,26,8,0.32
CDE,2024,Gross,Budget,UK,14584032274,7537469845,0,20,1,0.62
CDE,2024,Gross,Forecast,UK,13115528272,8020732200,483262355,20,19,0.6
CDE,2024,Net,Actual,UK,12817795810,8016675608,1642710670,21,23,0.51
CDE,2024,Net,Budget,UK,10114218754,6373964938,0,21,1,0.42
CDE,2024,Net,Forecast,UK,10441685198,7892127882,1518162944,20,21,0.42
CDE,2024,Op,Actual,UK,9687278872,6237926902,-2324345481,22,6,0.4
CDE,2024,Op,Budget,UK,10777114663,8562272383,0,21,1,0.45
CDE,2024,Op,Forecast,UK,9796800789,7875617638,-686654745,22,14,0.44
CDE,2025,Gross,Actual,UK,14731991748,8609878060,89527084,19,17,0.8
CDE,2025,Gross,Budget,UK,11525204350,8520350976,0,20,1,0.46
CDE,2025,Gross,Forecast,UK,10851002862,7253905843,-1266445133,20,11,0.54
CDE,2025,Net,Actual,UK,3159258467,2034851734,-4001891987,32,10,0.13
CDE,2025,Net,Budget,UK,8526732996,6036743721,0,22,1,0.35
CDE,2025,Net,Forecast,UK,9575612790,5515446103,-521297618,21,17,0.43
CDE,2025,Op,Actual,UK,13495513008,8367885227,-651885980,20,11,0.59
CDE,2025,Op,Budget,UK,13746546663,9019771207,0,21,1,0.56
CDE,2025,Op,Forecast,UK,9375017125,5384699636,-3635071571,20,7,0.37
PJ,2024,Gross,Actual,UK,14682753476,9882557974,2693968970,19,26,0.64
PJ,2024,Gross,Budget,UK,12380313048,7188589004,0,20,1,0.52
PJ,2024,Gross,Forecast,UK,15369804784,8077303355,888714351,19,24,0.7
PJ,2024,Net,Actual,UK,13020626309,7253838319,2575055836,21,28,0.52
PJ,2024,Net,Budget,UK,8483795352,4678782483,0,24,1,0.33
PJ,2024,Net,Forecast,UK,7907313991,4442641987,-236140496,26,10,0.32
PJ,2024,Op,Actual,UK,8922497755,5446506113,-3144138990,23,11,0.35
PJ,2024,Op,Budget,UK,12000137258,8590645103,0,20,1,0.49
PJ,2024,Op,Forecast,UK,10546442441,4899891286,-3690753817,21,7,0.41
PJ,2025,Gross,Actual,UK,17248920000,10620010000,1141651247,18,11,0.58
PJ,2025,Gross,Budget,UK,13969461688,9478358753,0,20,1,0.69
PJ,2025,Gross,Forecast,UK,7940165921,4014667448,-5463691305,23,4,0.35
PJ,2025,Net,Actual,UK,14328190000,8890750000,1132751815,19,11,0.43
PJ,2025,Net,Budget,UK,12053420477,7757998185,0,21,1,0.52
PJ,2025,Net,Forecast,UK,11427456803,6423264068,-1334734117,19,12,0.48
PJ,2025,Op,Actual,UK,14328190000,8890750000,2575919870,19,21,0.43
PJ,2025,Op,Budget,UK,10152862279,6314830130,0,21,1,0.37
PJ,2025,Op,Forecast,UK,10809893863,5441420365,-873409765,21,16,0.44
CDE,2024,Gross,Actual,VN,5581333605,3044687662,-2588400582,29,9,0.24
CDE,2024,Gross,Budget,VN,8065065573,5633088244,0,23,1,0.34
CDE,2024,Gross,Forecast,VN,9650724401,6949384222,1316295978,23,23,0.44
CDE,2024,Net,Actual,VN,7544169352,5007208410,59187584,24,15,0.3
CDE,2024,Net,Budget,VN,7574753020,4948020826,0,24,1,0.31
CDE,2024,Net,Forecast,VN,8227279304,6637992071,1689971245,23,22,0.33
CDE,2024,Op,Actual,VN,6303835654,3368795315,276614300,27,16,0.26
CDE,2024,Op,Budget,VN,4582926394,3092181015,0,29,1,0.19
CDE,2024,Op,Forecast,VN,6292541411,3149899480,57718465,27,21,0.28
CDE,2025,Gross,Actual,VN,8745038203,5805423999,-1517125582,24,9,0.47
CDE,2025,Gross,Budget,VN,9799156882,7322549581,0,21,1,0.39
CDE,2025,Gross,Forecast,VN,8432976218,6398314745,-924234836,23,12,0.42
CDE,2025,Net,Actual,VN,8223342863,5123515490,1054235924,23,29,0.35
CDE,2025,Net,Budget,VN,6516943986,4069279566,0,27,1,0.27
CDE,2025,Net,Forecast,VN,7852173255,6147974215,2078694649,23,27,0.36
CDE,2025,Op,Actual,VN,6069862590,3548124535,-942419023,27,9,0.27
CDE,2025,Op,Budget,VN,7039982002,4490543558,0,25,1,0.28
CDE,2025,Op,Forecast,VN,7514647369,5185388248,694844690,22,25,0.3
PJ,2024,Gross,Actual,VN,5296149069,3142207321,-3097622204,27,9,0.23
PJ,2024,Gross,Budget,VN,8422414930,6239829525,0,24,1,0.36
PJ,2024,Gross,Forecast,VN,10493646989,8348352339,2108522814,21,29,0.48
PJ,2024,Net,Actual,VN,7431635500,4859952183,1739634917,25,26,0.3
PJ,2024,Net,Budget,VN,5731434381,3120317266,0,28,1,0.22
PJ,2024,Net,Forecast,VN,8659678687,6242721053,3122403787,24,26,0.35
PJ,2024,Op,Actual,VN,9603128176,7298355283,3233572139,21,30,0.37
PJ,2024,Op,Budget,VN,6993294179,4064783144,0,26,1,0.29
PJ,2024,Op,Forecast,VN,8649234546,7247526433,3182743289,25,26,0.34
PJ,2025,Gross,Actual,VN,10595970900,7419139100,4563239138,22,22,0.36
PJ,2025,Gross,Budget,VN,5498134177,2855899962,0,26,1,0.27
PJ,2025,Gross,Forecast,VN,6833561051,4407152741,1551252779,27,21,0.3
PJ,2025,Net,Actual,VN,10425940200,7288669400,2335271965,23,18,0.31
PJ,2025,Net,Budget,VN,7104843781,4953397435,0,27,1,0.31
PJ,2025,Net,Forecast,VN,8481439473,5542331818,588934383,25,25,0.36
PJ,2025,Op,Actual,VN,10425940200,7288669400,1693990211,23,15,0.31
PJ,2025,Op,Budget,VN,8166960675,5594679189,0,23,1,0.29
PJ,2025,Op,Forecast,VN,8155084281,6852263742,1257584553,24,28,0.33
CDE,2024,Gross,Actual,VSA,259322274456,153554893565,64953385670,2,34,11.28
CDE,2024,Gross,Budget,VSA,287914153469,88601507895,0,3,1,12.29
CDE,2024,Gross,Forecast,VSA,300819742231,119610961885,31009453990,3,32,13.77
CDE,2024,Net,Actual,VSA,281962552261,129350429250,11711952865,2,28,11.16
CDE,2024,Net,Budget,VSA,276229204023,117638476385,0,2,1,11.43
CDE,2024,Net,Forecast,VSA,300232255982,147812666047,30174189662,3,31,12.17
CDE,2024,Op,Actual,VSA,185950342128,49547483782,-29488030824,5,1,7.71
CDE,2024,Op,Budget,VSA,248103889894,79035514606,0,3,1,10.44
CDE,2024,Op,Forecast,VSA,253803860191,88365274932,9329760326,3,32,11.46
CDE,2025,Gross,Actual,VSA,261175918830,94695927582,-56548308918,3,2,14.12
CDE,2025,Gross,Budget,VSA,346133359603,151244236500,0,2,1,13.94
CDE,2025,Gross,Forecast,VSA,239596496926,59517388190,-91726848310,4,2,11.87
CDE,2025,Net,Actual,VSA,211346458169,96898035134,21638936434,3,34,8.96
CDE,2025,Net,Budget,VSA,241743398296,75259098700,0,3,1,9.93
CDE,2025,Net,Forecast,VSA,183107689371,85187035512,9927936812,4,33,8.29
CDE,2025,Op,Actual,VSA,278042585959,106256482310,4192625092,2,30,12.19
CDE,2025,Op,Budget,VSA,263622409343,102063857218,0,2,1,10.65
CDE,2025,Op,Forecast,VSA,295873220771,134932682767,32868825549,2,32,11.81
PJ,2024,Gross,Actual,VSA,327308524040,161874928646,84924410226,2,34,14.28
PJ,2024,Gross,Budget,VSA,292080821188,76950518420,0,2,1,12.33
PJ,2024,Gross,Forecast,VSA,358615464699,116777064932,39826546512,2,33,16.24
PJ,2024,Net,Actual,VSA,296547152399,100520905719,4598015265,3,31,11.91
PJ,2024,Net,Budget,VSA,176281974566,95922890454,0,5,1,6.89
PJ,2024,Net,Forecast,VSA,275505960830,144281581408,48358690954,4,33,11.01
PJ,2024,Op,Actual,VSA,233285085921,108309147323,-13700119936,3,4,9.03
PJ,2024,Op,Budget,VSA,194056963714,122009267259,0,5,1,7.98
PJ,2024,Op,Forecast,VSA,281020274062,138059983843,16050716584,3,32,10.92
PJ,2025,Gross,Actual,VSA,383634563632,166513247732,15758737651,2,30,12.85
PJ,2025,Gross,Budget,VSA,268026006551,150754510081,0,3,1,13.27
PJ,2025,Gross,Forecast,VSA,206286457121,42277086191,-108477423890,3,1,9.06
PJ,2025,Net,Actual,VSA,318405608374,134020421674,33101840904,3,31,9.51
PJ,2025,Net,Budget,VSA,219827351758,100918580770,0,3,1,9.44
PJ,2025,Net,Forecast,VSA,233504586922,88527551668,-12391029102,4,4,9.81
PJ,2025,Op,Actual,VSA,318405608374,134020421674,48414723890,3,33,9.51
PJ,2025,Op,Budget,VSA,250066377616,85605697784,0,3,1,9.0
PJ,2025,Op,Forecast,VSA,264700994722,102529046830,16923349046,4,32,10.78
CDE,2024,Gross,Actual,VSC,756395602275,452466278653,58145652115,1,33,32.89
CDE,2024,Gross,Budget,VSC,737823892756,394320626538,0,1,1,31.5
CDE,2024,Gross,Forecast,VSC,598745685759,316865318555,-77455307983,1,1,27.4
CDE,2024,Net,Actual,VSC,772698702509,343617790226,-22815243020,1,2,30.6
CDE,2024,Net,Budget,VSC,845645497874,366433033246,0,1,1,35.0
CDE,2024,Net,Forecast,VSC,661187466410,255715397556,-110717635690,1,1,26.8
CDE,2024,Op,Actual,VSC,660862749407,319248875855,43389715781,1,34,27.39
CDE,2024,Op,Budget,VSC,665812752974,275859160074,0,1,1,28.01
CDE,2024,Op,Forecast,VSC,490061291870,273164247280,-2694912794,1,6,22.12
CDE,2025,Gross,Actual,VSC,435955000391,189467347071,-263296562747,1,1,23.57
CDE,2025,Gross,Budget,VSC,886543228557,452763909818,0,1,1,35.71
CDE,2025,Gross,Forecast,VSC,510107307998,323243081892,-129520827926,1,1,25.26
CDE,2025,Net,Actual,VSC,751374603580,270176687531,-36195005382,1,1,31.87
CDE,2025,Net,Budget,VSC,581320274276,306371692913,0,1,1,23.88
CDE,2025,Net,Forecast,VSC,575635219368,234461246529,-71910446384,1,1,26.07
CDE,2025,Op,Actual,VSC,493598531216,296046855230,54418351152,1,34,21.65
CDE,2025,Op,Budget,VSC,693033320468,241628504078,0,1,1,28.0
CDE,2025,Op,Forecast,VSC,729432288651,376617292886,134988788808,1,34,29.12
PJ,2024,Gross,Actual,VSC,754342962610,361983459063,-3714401008,1,8,32.9
PJ,2024,Gross,Budget,VSC,804499474328,365697860071,0,1,1,33.96
PJ,2024,Gross,Forecast,VSC,697129465732,575748666945,210050806874,1,34,31.57
PJ,2024,Net,Actual,VSC,700080176721,375927206239,-81530693199,1,1,28.11
PJ,2024,Net,Budget,VSC,870551743718,457457899438,0,1,1,34.03
PJ,2024,Net,Forecast,VSC,560336099330,264881682926,-192576216512,1,1,22.39
PJ,2024,Op,Actual,VSC,858065364440,444675470226,135128461305,1,34,33.2
PJ,2024,Op,Budget,VSC,698508619204,309547008921,0,1,1,28.72
PJ,2024,Op,Forecast,VSC,761465420439,351699625553,42152616632,1,34,29.6
PJ,2025,Gross,Actual,VSC,923883907332,442759063432,198759986873,1,34,30.96
PJ,2025,Gross,Budget,VSC,526859090481,243999076559,0,1,1,26.09
PJ,2025,Gross,Forecast,VSC,671606581051,326197654024,82198577465,1,34,29.48
PJ,2025,Net,Actual,VSC,994180328274,458840349374,127237905415,1,34,29.7
PJ,2025,Net,Budget,VSC,712275646114,331602443959,0,1,1,30.59
PJ,2025,Net,Forecast,VSC,668044439415,241303633952,-90298810007,1,1,28.07
PJ,2025,Op,Actual,VSC,994180328274,458840349374,664115775,1,10,29.7
PJ,2025,Op,Budget,VSC,850605194979,458176233599,0,1,1,30.63
PJ,2025,Op,Forecast,VSC,645818260604,381703450592,-76472783007,1,1,26.29
CDE,2024,Gross,Actual,VSCN,61544822386,23270302501,-5370545616,8,6,2.68
CDE,2024,Gross,Budget,VSCN,53960003915,28640848117,0,9,1,2.3
CDE,2024,Gross,Forecast,VSCN,62513042910,32985884351,4345036234,8,30,2.86
CDE,2024,Net,Actual,VSCN,70349536588,43313626740,18582840081,9,31,2.79
CDE,2024,Net,Budget,VSCN,59346496877,24730786659,0,10,1,2.46
CDE,2024,Net,Forecast,VSCN,61306313538,39710929490,14980142831,9,29,2.48
CDE,2024,Op,Actual,VSCN,68369200855,39273488503,11529671955,10,31,2.83
CDE,2024,Op,Budget,VSCN,64818437865,27743816548,0,9,1,2.73
CDE,2024,Op,Forecast,VSCN,57158341571,36037512466,8293695918,9,31,2.58
CDE,2025,Gross,Actual,VSCN,73225155861,40778418714,12436306636,7,33,3.96
CDE,2025,Gross,Budget,VSCN,78189089701,28342112078,0,6,1,3.15
CDE,2025,Gross,Forecast,VSCN,72518358985,43558822330,15216710252,8,32,3.59
CDE,2025,Net,Actual,VSCN,92733332513,42071692567,5121426939,8,32,3.93
CDE,2025,Net,Budget,VSCN,76093306224,36950265628,0,9,1,3.13
CDE,2025,Net,Forecast,VSCN,77935937806,39407605454,2457339826,9,28,3.53
CDE,2025,Op,Actual,VSCN,73334280032,36577075004,4142012639,9,29,3.22
CDE,2025,Op,Budget,VSCN,74629025366,32435062365,0,9,1,3.02
CDE,2025,Op,Forecast,VSCN,71745937823,49772904078,17337841713,9,30,2.86
PJ,2024,Gross,Actual,VSCN,88079390516,51365987184,17456244824,6,31,3.84
PJ,2024,Gross,Budget,VSCN,63458924705,33909742360,0,8,1,2.68
PJ,2024,Gross,Forecast,VSCN,73209237196,22735055437,-11174686923,6,6,3.32
PJ,2024,Net,Actual,VSCN,55186189652,37454944201,17052429601,10,33,2.22
PJ,2024,Net,Budget,VSCN,48133518569,20402514600,0,10,1,1.88
PJ,2024,Net,Forecast,VSCN,73248191496,41009550920,20607036320,9,31,2.93
PJ,2024,Op,Actual,VSCN,48325125857,24595607299,-10397321171,10,5,1.87
PJ,2024,Op,Budget,VSCN,71570599592,34992928470,0,7,1,2.94
PJ,2024,Op,Forecast,VSCN,72176125922,38561534150,3568605680,8,27,2.81
PJ,2025,Gross,Actual,VSCN,88293431200,46100850000,21002755057,7,31,2.96
PJ,2025,Gross,Budget,VSCN,53101795578,25098094943,0,9,1,2.63
PJ,2025,Gross,Forecast,VSCN,68026856897,34884425036,9786330093,7,28,2.99
PJ,2025,Net,Actual,VSCN,86479482100,45309160000,18043458403,8,27,2.58
PJ,2025,Net,Budget,VSCN,46698659411,27265701597,0,10,1,2.01
PJ,2025,Net,Forecast,VSCN,65423155712,39643934097,12378232500,10,32,2.75
PJ,2025,Op,Actual,VSCN,86479482100,45309160000,9374364590,8,28,2.58
PJ,2025,Op,Budget,VSCN,65103445958,35934795410,0,10,1,2.34
PJ,2025,Op,Forecast,VSCN,60090913801,26351957511,-9582837899,9,6,2.45
