region,product,year,rev_op_type,sales_budget_type,total,h1,h2,q1,q2,q3,q4,ytd
TH,PJ,2024,Op,Actual,9369283185,6577931199,2791351986,3981582449,2596348750,1142228321,1649123665,6577931199
TH,PJ,2024,Op,Budget,9704110135,5697352036,4006758099,3076498855,2620853181,1817414650,2189343449,5697352036
TH,PJ,2024,Op,Forecast,8743741414,6446107615,2297633799,3489929903,2956177712,1538416100,759217699,6446107615
TH,PJ,2025,Gross,Actual,12183322500,7702956100,4480366400,4054620000,3648336100,2257082900,2223283500,7702956100
TH,PJ,2025,Gross,Budget,7148928691,4192343109,2956585582,1335224389,2857118720,2082553825,874031757,4192343109
TH,PJ,2025,Gross,Forecast,9037292612,5703069673,3334222939,2899149574,2803920099,2461470946,872751993,5703069673
TH,PJ,2025,Net,Actual,11123435100,7178462000,3944973100,3803630000,3374832000,2047073000,1897900100,7178462000
TH,PJ,2025,Net,Budget,7382165628,4716758652,2665406976,2001002142,2715756510,1387641765,1277765211,4716758652
TH,PJ,2025,Net,Forecast,8735659505,5018196658,3717462847,2522498198,2495698460,1867418787,1850044060,5018196658
TH,PJ,2025,Op,Actual,11123435100,7178462000,3944973100,3803630000,3374832000,2047073000,1897900100,7178462000
TH,PJ,2025,Op,Budget,8934928382,5817422004,3117506378,3702027674,2115394330,1364477594,1753028784,5817422004
TH,PJ,2025,Op,Forecast,7113316454,5583731413,1529585041,3481447050,2102284363,168202464,1361382577,5583731413
TR,CDE,2024,Gross,Actual,36876069766,22927623637,13948446129,15565342135,7362281502,4274981470,9673464659,22927623637
TR,CDE,2024,Gross,Budget,41160552574,18068846060,23091706514,12813848972,5254997088,11155579367,11936127147,18068846060
TR,CDE,2024,Gross,Forecast,34523965422,19513724978,15010240444,10193039753,9320685225,5177207640,9833032804,19513724978
TR,CDE,2024,Net,Actual,32022758926,21751504856,10271254070,18350697866,3400806990,6792865119,3478388951,21751504856
TR,CDE,2024,Net,Budget,22490757648,9261570007,13229187641,6712995417,2548574590,6713895840,6515291801,9261570007
TR,CDE,2024,Net,Forecast,37924022439,20587063205,17336959234,12143611781,8443451424,7648611138,9688348096,20587063205
TR,CDE,2024,Op,Actual,24352335188,15376707205,8975627983,6809350350,8567356855,5976066767,2999561216,15376707205
TR,CDE,2024,Op,Budget,29230849255,17199863841,12030985414,11626675097,5573188744,3856270089,8174715325,17199863841
TR,CDE,2024,Op,Forecast,31428186901,18316907625,13111279276,10067989286,8248918339,6816077135,6295202141,18316907625
TR,CDE,2025,Gross,Actual,46685846649,29613442714,17072403935,21034342800,8579099914,9303765005,7768638930,29613442714
TR,CDE,2025,Gross,Budget,48095049493,26276530983,21818518510,16364042943,9912488040,10999784723,10818733787,26276530983
TR,CDE,2025,Gross,Forecast,22826065863,14435157638,8390908225,5504425987,8930731651,5151671529,3239236696,14435157638
TR,CDE,2025,Net,Actual,25675606170,20518552522,5157053648,13588454736,6930097786,1125651651,4031401997,20518552522
TR,CDE,2025,Net,Budget,36046036846,23138153909,12907882937,12782605009,10355548900,6470524122,6437358815,23138153909
TR,CDE,2025,Net,Forecast,26978334681,17329319964,9649014717,13029790946,4299529018,5929803515,3719211202,17329319964
TR,CDE,2025,Op,Actual,38058950767,20336583103,17722367664,9246781489,11089801614,10532164510,7190203154,20336583103
TR,CDE,2025,Op,Budget,29347063726,17993953513,11353110213,10638583259,7355370254,6104865397,5248244816,17993953513
TR,CDE,2025,Op,Forecast,26453234894,16339999773,10113235121,8708195201,7631804572,3760233776,6353001345,16339999773
TR,PJ,2024,Gross,Actual,39848357509,18651878233,21196479276,7652515591,10999362642,10221595788,10974883488,18651878233
TR,PJ,2024,Gross,Budget,32883305574,21411745674,11471559900,14660808066,6750937608,5390773850,6080786050,21411745674
TR,PJ,2024,Gross,Forecast,32037725101,16838104306,15199620795,8990246104,7847858202,9820687866,5378932929,16838104306
TR,PJ,2024,Net,Actual,25267080358,13141470314,12125610044,6301030232,6840440082,5712752569,6412857475,13141470314
TR,PJ,2024,Net,Budget,24898887066,13724780777,11174106289,5070468127,8654312650,4530978594,6643127695,13724780777
TR,PJ,2024,Net,Forecast,26975721932,16667008890,10308713042,7602919171,9064089719,5918157597,4390555445,16667008890
TR,PJ,2024,Op,Actual,33936303461,18085585038,15850718423,11331727219,6753857819,7881108954,7969609469,18085585038
TR,PJ,2024,Op,Budget,33593740682,21667915672,11925825010,13774974437,7892941235,7132644412,4793180598,21667915672
TR,PJ,2024,Op,Forecast,18706843233,10797223195,7909620038,3324666921,7472556274,1709289928,6200330110,10797223195
TR,PJ,2025,Gross,Actual,47102290000,26108560000,20993730000,16174970000,9933590000,10350660000,10643070000,26108560000
TR,PJ,2025,Gross,Budget,28443786091,15481227884,12962558207,7685625245,7795602639,5714273512,7248284695,15481227884
TR,PJ,2025,Gross,Forecast,22632559645,13758904937,8873654708,6104710731,7654194206,2664032650,6209622058,13758904937
TR,PJ,2025,Net,Actual,37988060000,22152690000,15835370000,13209360000,8943330000,8203510000,7631860000,22152690000
TR,PJ,2025,Net,Budget,26204912602,13650744253,12554168349,6147968013,7502776240,5655648578,6898519771,13650744253
TR,PJ,2025,Net,Forecast,33206115668,16782338972,16423776696,11263047402,5519291570,9535904248,6887872448,16782338972
TR,PJ,2025,Op,Actual,37988060000,22152690000,15835370000,13209360000,8943330000,8203510000,7631860000,22152690000
TR,PJ,2025,Op,Budget,35673579700,24382212521,11291367179,14782368789,9599843732,6523419102,4767948077,24382212521
TR,PJ,2025,Op,Forecast,27682272200,19231652650,8450619550,12372085120,6859567530,3609305939,4841313611,19231652650
TTL VSA,CDE,2024,Gross,Actual,256173229240,76521522661,179651706579,13430814660,63090708001,72454082660,107197623919,76521522661
TTL VSA,CDE,2024,Gross,Budget,321490060369,132323768110,189166292259,38438310508,93885457602,77475689360,111690602899,132323768110
TTL VSA,CDE,2024,Gross,Forecast,310658859675,165647660445,145011199230,104001708035,61645952410,49976203300,95034995930,165647660445
TTL VSA,CDE,2024,Net,Actual,257363200253,125266804869,132096395384,72966774532,52300030337,95671950900,36424444484,125266804869
TTL VSA,CDE,2024,Net,Budget,175165436189,71457953299,103707482890,27823123893,43634829406,43580649761,60126833129,71457953299
TTL VSA,CDE,2024,Net,Forecast,226425151388,124137821468,102287329920,60759869074,63377952394,43226767567,59060562353,124137821468
TTL VSA,CDE,2024,Op,Actual,216562195918,61244872444,155317323474,48664654528,12580217916,89615883000,65701440474,61244872444
TTL VSA,CDE,2024,Op,Budget,198230531452,67777840674,130452690778,32941255216,34836585458,60320355407,70132335371,67777840674
TTL VSA,CDE,2024,Op,Forecast,227715390602,98934723789,128780666813,52368688406,46566035383,86932610190,41848056623,98934723789
TTL VSA,CDE,2025,Gross,Actual,264378600927,116177681902,148200919025,40879038789,75298643113,100646087210,47554831815,116177681902
TTL VSA,CDE,2025,Gross,Budget,230807869782,111974378285,118833491497,79413631689,32560746596,83045925104,35787566393,111974378285
TTL VSA,CDE,2025,Gross,Forecast,274387484485,141085465543,133302018942,68224592660,72860872883,75811844641,57490174301,141085465543
TTL VSA,CDE,2025,Net,Actual,185916590336,75038489367,110878100969,42606867253,32431622114,57446861517,53431239452,75038489367
TTL VSA,CDE,2025,Net,Budget,241146934295,82328583898,158818350397,41557816848,40770767050,105671532028,53146818369,82328583898
TTL VSA,CDE,2025,Net,Forecast,161090669924,66292690550,94797979374,46494129131,19798561419,52040296584,42757682790,66292690550
TTL VSA,CDE,2025,Op,Actual,235456311558,64276466670,171179844888,30590639928,33685826742,66979933096,104199911792,64276466670
TTL VSA,CDE,2025,Op,Budget,257976783202,98254167319,159722615883,41225581569,57028585750,80121073422,79601542461,98254167319
TTL VSA,CDE,2025,Op,Forecast,265839580581,128097874305,137741706276,84324768467,43773105838,44548262021,93193444255,128097874305
TTL VSA,PJ,2024,Gross,Actual,242455733351,148576751990,93878981361,81137067721,67439684269,28642876905,65236104456,148576751990
TTL VSA,PJ,2024,Gross,Budget,281640342614,113816514635,167823827979,36486331454,77330183181,80248741299,87575086680,113816514635
TTL VSA,PJ,2024,Gross,Forecast,282498502139,86130980993,196367521146,44014454919,42116526074,128678493444,67689027702,86130980993
TTL VSA,PJ,2024,Net,Actual,186325208063,89275185553,97050022510,47373284304,41901901249,69307181451,27742841059,89275185553
TTL VSA,PJ,2024,Net,Budget,215101041942,114275430340,100825611602,53121783422,61153646918,18027936075,82797675527,114275430340
TTL VSA,PJ,2024,Net,Forecast,282602998545,86973465168,195629533377,41564382502,45409082666,102181884955,93447648422,86973465168
TTL VSA,PJ,2024,Op,Actual,195849623902,80756821964,115092801938,46969512401,33787309563,83701075650,31391726288,80756821964
TTL VSA,PJ,2024,Op,Budget,301757675833,113451683243,188305992590,65074751000,48376932243,80288014406,108017978184,113451683243
TTL VSA,PJ,2024,Op,Forecast,276111010809,113286670798,162824340011,57615783307,55670887491,106745013943,56079326068,113286670798
TTL VSA,PJ,2025,Gross,Actual,383634563632,166513247732,217121315900,93884609332,72628638400,107060334500,110060981400,166513247732
TTL VSA,PJ,2025,Gross,Budget,271794057227,152358646299,119435410928,99373869834,52984776465,48381786599,71053624329,152358646299
TTL VSA,PJ,2025,Gross,Forecast,411454574770,168140014982,243314559788,100914117316,67225897666,106783700426,136530859362,168140014982
TTL VSA,PJ,2025,Net,Actual,318405608374,134020421674,184385186700,73015398774,61005022900,91487028300,92898158400,134020421674
TTL VSA,PJ,2025,Net,Budget,167206431805,88252199945,78954231860,55100236616,33151963329,44012531019,34941700841,88252199945
TTL VSA,PJ,2025,Net,Forecast,267918871373,132402742636,135516128737,70409865537,61992877099,67967863478,67548265259,132402742636
TTL VSA,PJ,2025,Op,Actual,318405608374,134020421674,184385186700,73015398774,61005022900,91487028300,92898158400,134020421674
TTL VSA,PJ,2025,Op,Budget,244615510717,97967309677,146648201040,79763432181,18203877496,78436995810,68211205230,97967309677
TTL VSA,PJ,2025,Op,Forecast,208928810718,87460352353,121468458365,51290247629,36170104724,68140707617,53327750748,87460352353
TTL VSCN,CDE,2024,Gross,Actual,50909188636,20844685176,30064503460,15433442388,5411242788,10074361811,19990141649,20844685176
TTL VSCN,CDE,2024,Gross,Budget,57467523032,28943032137,28524490895,24491137351,4451894786,9258897109,19265593786,28943032137
TTL VSCN,CDE,2024,Gross,Forecast,73714127356,36581738977,37132388379,23707420441,12874318536,19003543943,18128844436,36581738977
TTL VSCN,CDE,2024,Net,Actual,73743784600,47007259091,26736525509,29053388628,17953870463,15791617961,10944907548,47007259091
TTL VSCN,CDE,2024,Net,Budget,66794229271,38212631402,28581597869,21002131932,17210499470,10253686899,18327910970,38212631402
TTL VSCN,CDE,2024,Net,Forecast,56507162529,30357838772,26149323757,17596227092,12761611680,10093419740,16055904017,30357838772
TTL VSCN,CDE,2024,Op,Actual,77931537572,46831427687,31100109885,23599046513,23232381174,15292325029,15807784856,46831427687
TTL VSCN,CDE,2024,Op,Budget,54474602640,30467517738,24007084902,16398293269,14069224469,12063229101,11943855801,30467517738
TTL VSCN,CDE,2024,Op,Forecast,54648895718,34035649827,20613245891,16310794106,17724855721,18834694160,1778551731,34035649827
TTL VSCN,CDE,2025,Gross,Actual,73702282467,35616619489,38085662978,17178535290,18438084199,17915908753,20169754225,35616619489
TTL VSCN,CDE,2025,Gross,Budget,56690694872,29120723041,27569971831,18125308500,10995414541,11653940424,15916031407,29120723041
TTL VSCN,CDE,2025,Gross,Forecast,53093736292,22360217940,30733518352,5372920923,16987297017,18661690000,12071828352,22360217940
TTL VSCN,CDE,2025,Net,Actual,51238551703,25792232863,25446318840,14963963808,10828269055,10379639089,15066679751,25792232863
TTL VSCN,CDE,2025,Net,Budget,64604838805,23173193385,41431645420,16858717967,6314475418,17023201139,24408444281,23173193385
TTL VSCN,CDE,2025,Net,Forecast,69755195486,32104272107,37650923379,17150892546,14953379561,9770037375,27880886004,32104272107
TTL VSCN,CDE,2025,Op,Actual,72198125786,35185544705,37012581081,23944042558,11241502147,17609000664,19403580417,35185544705
TTL VSCN,CDE,2025,Op,Budget,46940055924,27248830282,19691225642,12504985698,14743844584,6902904137,12788321505,27248830282
TTL VSCN,CDE,2025,Op,Forecast,50071737979,20457188835,29614549144,15720653022,4736535813,18446745852,11167803292,20457188835
TTL VSCN,PJ,2024,Gross,Actual,73211275335,34982260806,38229014529,20828047570,14154213236,13099355018,25129659511,34982260806
TTL VSCN,PJ,2024,Gross,Budget,81410749216,50484080625,30926668591,31554678474,18929402151,18433235252,12493433339,50484080625
TTL VSCN,PJ,2024,Gross,Forecast,71258222711,35905827523,35352395188,21632466515,14273361008,23545505869,11806889319,35905827523
TTL VSCN,PJ,2024,Net,Actual,62982419168,37574889910,25407529258,29075546734,8499343176,5622006093,19785523165,37574889910
TTL VSCN,PJ,2024,Net,Budget,59399432814,20420856603,38978576211,11728189081,8692667522,11991942536,26986633675,20420856603
TTL VSCN,PJ,2024,Net,Forecast,63711199143,36656608868,27054590275,19664760808,16991848060,15608037505,11446552770,36656608868
TTL VSCN,PJ,2024,Op,Actual,53760763040,26727139091,27033623949,9573514791,17153624300,4156133417,22877490532,26727139091
TTL VSCN,PJ,2024,Op,Budget,64309900728,36345661709,27964239019,21537821979,14807839730,19081687244,8882551775,36345661709
TTL VSCN,PJ,2024,Op,Forecast,50550809425,30100782759,20450026666,17787299053,12313483706,13674240015,6775786651,30100782759
TTL VSCN,PJ,2025,Gross,Actual,88293431200,46100850000,42192581200,25383040000,20717810000,19702581200,22490000000,46100850000
TTL VSCN,PJ,2025,Gross,Budget,69820121178,36974223559,32845897619,25738729132,11235494427,16951181044,15894716575,36974223559
TTL VSCN,PJ,2025,Gross,Forecast,62957526669,36890737984,26066788685,17566210572,19324527412,7012797688,19053990997,36890737984
TTL VSCN,PJ,2025,Net,Actual,86479482100,45309160000,41170322100,24846170000,20462990000,19360322100,21810000000,45309160000
TTL VSCN,PJ,2025,Net,Budget,67116953913,39216225769,27900728144,25590628157,13625597612,8528831729,19371896415,39216225769
TTL VSCN,PJ,2025,Net,Forecast,68423601287,38894963916,29528637371,20818605883,18076358033,13984057979,15544579392,38894963916
TTL VSCN,PJ,2025,Op,Actual,86479482100,45309160000,41170322100,24846170000,20462990000,19360322100,21810000000,45309160000
TTL VSCN,PJ,2025,Op,Budget,77253089942,33193150371,44059939571,18842473486,14350676885,21309742224,22750197347,33193150371
TTL VSCN,PJ,2025,Op,Forecast,42946677383,15340266072,27606411311,12347491408,2992774664,13291158544,14315252767,15340266072
TTL VSE,CDE,2024,Gross,Actual,207805889354,115424741049,92381148305,77205428234,38219312815,36481283093,55899865212,115424741049
TTL VSE,CDE,2024,Gross,Budget,187881824163,85504638102,102377186061,51020047598,34484590504,58504967633,43872218428,85504638102
TTL VSE,CDE,2024,Gross,Forecast,180618896851,89261714005,91357182846,27789061042,61472652963,50917162073,40440020773,89261714005
TTL VSE,CDE,2024,Net,Actual,227984018394,67144205417,160839812977,30215495318,36928710099,12933618916,147906194061,67144205417
TTL VSE,CDE,2024,Net,Budget,241580538026,105012621695,136567916331,77363354676,27649267019,47646379358,88921536973,105012621695
TTL VSE,CDE,2024,Net,Forecast,321386582651,170437008225,150949574426,133669316524,36767691701,43477830690,107471743736,170437008225
TTL VSE,CDE,2024,Op,Actual,357645682735,162272439439,195373243296,138816204944,23456234495,42205637150,153167606146,162272439439
TTL VSE,CDE,2024,Op,Budget,300115817633,125153121228,174962696405,100966969299,24186151929,45738846647,129223849758,125153121228
TTL VSE,CDE,2024,Op,Forecast,286942022031,117369214997,169572807034,102359054831,15010160166,46422978867,123149828167,117369214997
TTL VSE,CDE,2025,Gross,Actual,100135808963,57670024644,42465784319,21015370703,36654653941,18411898562,24053885757,57670024644
TTL VSE,CDE,2025,Gross,Budget,215717241414,94651966562,121065274852,43537823842,51114142720,41257903757,79807371095,94651966562
TTL VSE,CDE,2025,Gross,Forecast,254145480700,119972931387,134172549313,68170491814,51802439573,91051273056,43121276257,119972931387
TTL VSE,CDE,2025,Net,Actual,257363268243,103439390472,153923877771,78653146542,24786243930,21063360817,132860516954,103439390472
TTL VSE,CDE,2025,Net,Budget,248837153445,97048291994,151788861451,64276299120,32771992874,37135405786,114653455665,97048291994
TTL VSE,CDE,2025,Net,Forecast,282007425632,168318133354,113689292278,148529696328,19788437026,12281542825,101407749453,168318133354
TTL VSE,CDE,2025,Op,Actual,266727207023,113886765507,152840441516,83361255019,30525510488,37235936644,115604504872,113886765507
TTL VSE,CDE,2025,Op,Budget,258280782556,136357449582,121923332974,112817280872,23540168710,46799134297,75124198677,136357449582
TTL VSE,CDE,2025,Op,Forecast,254137151596,85205584486,168931567110,56714583696,28491000790,75221747944,93709819166,85205584486
TTL VSE,PJ,2024,Gross,Actual,173777630117,95280251532,78497378585,41061798844,54218452688,43475290596,35022087989,95280251532
TTL VSE,PJ,2024,Gross,Budget,174058845136,124348397305,49710447831,77807739376,46540657929,28626784674,21083663157,124348397305
TTL VSE,PJ,2024,Gross,Forecast,143170022862,53824685475,89345337387,36962961404,16861724071,35540327357,53805010030,53824685475
TTL VSE,PJ,2024,Net,Actual,340832712098,107213245520,233619466578,82572962030,24640283490,23295499482,210323967096,107213245520
TTL VSE,PJ,2024,Net,Budget,250661616678,122163110856,128498505822,74080331772,48082779084,57117204733,71381301089,122163110856
TTL VSE,PJ,2024,Net,Forecast,310618649554,179548156786,131070492768,155003232826,24544923960,26898903453,104171589315,179548156786
TTL VSE,PJ,2024,Op,Actual,279096151528,75380888478,203715263050,44295439418,31085449060,26321469621,177393793429,75380888478
TTL VSE,PJ,2024,Op,Budget,264531184434,114064574958,150466609476,83131986758,30932588200,36594640131,113871969345,114064574958
TTL VSE,PJ,2024,Op,Forecast,303237975980,77723173992,225514801988,60895815188,16827358804,26278489102,199236312886,77723173992
TTL VSE,PJ,2025,Gross,Actual,241585420000,112845790000,128739630000,62709210000,50136580000,63746130000,64993500000,112845790000
TTL VSE,PJ,2025,Gross,Budget,176716875246,82774997608,93941877638,51505560713,31269436895,48944949822,44996927816,82774997608
TTL VSE,PJ,2025,Gross,Forecast,196801889693,99317858907,97484030786,62888635618,36429223289,37213767150,60270263636,99317858907
TTL VSE,PJ,2025,Net,Actual,384957025600,167092284200,217864741400,122026954200,45065330000,54735270000,163129471400,167092284200
TTL VSE,PJ,2025,Net,Budget,252387733594,138420985831,113966747763,104990641447,33430344384,37505537264,76461210499,138420985831
TTL VSE,PJ,2025,Net,Forecast,366853174560,132656587978,234196586582,114757717482,17898870496,45948655645,188247930937,132656587978
TTL VSE,PJ,2025,Op,Actual,384957025600,167092284200,217864741400,122026954200,45065330000,54735270000,163129471400,167092284200
TTL VSE,PJ,2025,Op,Budget,318401271893,116702745881,201698526012,67500710544,49202035337,48240960970,153457565042,116702745881
TTL VSE,PJ,2025,Op,Forecast,317300306755,65122946884,252177359871,42581541753,22541405131,49486917368,202690442503,65122946884
TTL VSEE,CDE,2024,Gross,Actual,70582080870,29754732492,40827348378,15951282908,13803449584,25796602235,15030746143,29754732492
TTL VSEE,CDE,2024,Gross,Budget,81522722820,38017247747,43505475073,29258410973,8758836774,10314074877,33191400196,38017247747
TTL VSEE,CDE,2024,Gross,Forecast,47856807266,23544320417,24312486849,15026209956,8518110461,10463031934,13849454915,23544320417
TTL VSEE,CDE,2024,Net,Actual,190463326303,64954250314,125509075989,51600023995,13354226319,14560186103,110948889886,64954250314
TTL VSEE,CDE,2024,Net,Budget,161715629878,37428977552,124286652326,25983470181,11445507371,21093296562,103193355764,37428977552
TTL VSEE,CDE,2024,Net,Forecast,163375856235,104183100754,59192755481,93048024637,11135076117,11729118857,47463636624,104183100754
TTL VSEE,CDE,2024,Op,Actual,189071673234,39914025704,149157647530,26071942400,13842083304,10356403360,138801244170,39914025704
TTL VSEE,CDE,2024,Op,Budget,174481555724,30332767247,144148788477,18300154821,12032612426,16732877848,127415910629,30332767247
TTL VSEE,CDE,2024,Op,Forecast,173937787132,55533580848,118404206284,43018749816,12514831032,12836325606,105567880678,55533580848
TTL VSEE,CDE,2025,Gross,Actual,46284929084,21116057112,25168871972,4746602572,16369454540,3308123471,21860748501,21116057112
TTL VSEE,CDE,2025,Gross,Budget,72498471325,35403616140,37094855185,23421448435,11982167705,26563834645,10531020540,35403616140
TTL VSEE,CDE,2025,Gross,Forecast,82741322505,48989996824,33751325681,27586405547,21403591277,22978024959,10773300722,48989996824
TTL VSEE,CDE,2025,Net,Actual,196613968014,100709323518,95904644496,94253967998,6455355520,16946284955,78958359541,100709323518
TTL VSEE,CDE,2025,Net,Budget,217209295129,107220368978,109988926151,100665448068,6554920910,15511895289,94477030862,107220368978
TTL VSEE,CDE,2025,Net,Forecast,232770174045,85649616409,147120557636,77446932033,8202684376,10309220117,136811337519,85649616409
TTL VSEE,CDE,2025,Op,Actual,198024951275,95238206645,102786744630,80549078795,14689127850,23768914280,79017830350,95238206645
TTL VSEE,CDE,2025,Op,Budget,197907487582,129072893684,68834593898,116313859687,12759033997,10159098656,58675495242,129072893684
TTL VSEE,CDE,2025,Op,Forecast,165729843147,59936461165,105793381982,51080271867,8856189298,14240127385,91553254597,59936461165
TTL VSEE,PJ,2024,Gross,Actual,84379557423,42941616325,41437941098,27380569377,15561046948,18655710881,22782230217,42941616325
TTL VSEE,PJ,2024,Gross,Budget,41283089320,14404446196,26878643124,4199367301,10205078895,14400054690,12478588434,14404446196
TTL VSEE,PJ,2024,Gross,Forecast,53436297382,13620786040,39815511342,9451077879,4169708161,21032799247,18782712095,13620786040
TTL VSEE,PJ,2024,Net,Actual,152951657492,79898827604,73052829888,57189242309,22709585295,20741887507,52310942381,79898827604
TTL VSEE,PJ,2024,Net,Budget,227018120536,88070650752,138947469784,79197249134,8873401618,9160603059,129786866725,88070650752
TTL VSEE,PJ,2024,Net,Forecast,223795607134,62310965636,161484641498,48211667060,14099298576,4605767792,156878873706,62310965636
TTL VSEE,PJ,2024,Op,Actual,180958722924,70870809484,110087913440,57707661159,13163148325,17070194903,93017718537,70870809484
TTL VSEE,PJ,2024,Op,Budget,236320581390,123395004794,112925576596,113939445709,9455559085,13828158379,99097418217,123395004794
TTL VSEE,PJ,2024,Op,Forecast,187656945383,67334046174,120322899209,52860156474,14473889700,21408408849,98914490360,67334046174
TTL VSEE,PJ,2025,Gross,Actual,93167170000,44509420000,48657750000,26578450000,17930970000,24319280000,24338470000,44509420000
TTL VSEE,PJ,2025,Gross,Budget,54719437625,22181031378,32538406247,10510222652,11670808726,14988263520,17550142727,22181031378
TTL VSEE,PJ,2025,Gross,Forecast,65173120838,34665048216,30508072622,21597881163,13067167053,12599745711,17908326911,34665048216
TTL VSEE,PJ,2025,Net,Actual,258351025600,108550864200,149800161400,91750064200,16800800000,20191170000,129608991400,108550864200
TTL VSEE,PJ,2025,Net,Budget,201776688298,84589416771,117187271527,63226328264,21363088507,20961465334,96225806193,84589416771
TTL VSEE,PJ,2025,Net,Forecast,99647748834,40141604926,59506143908,28547723871,11593881055,8229897808,51276246100,40141604926
TTL VSEE,PJ,2025,Op,Actual,258351025600,108550864200,149800161400,91750064200,16800800000,20191170000,129608991400,108550864200
TTL VSEE,PJ,2025,Op,Budget,166057678312,91540798420,74516879892,75865928237,15674870183,10793604098,63723275794,91540798420
TTL VSEE,PJ,2025,Op,Forecast,267077289284,121293421594,145783867690,105118695393,16174726201,7785524005,137998343685,121293421594
TTL VSEW,CDE,2024,Gross,Actual,84896109795,38484645824,46411463971,8685152150,29799493674,29650830270,16760633701,38484645824
TTL VSEW,CDE,2024,Gross,Budget,87686264250,51162224142,36524040108,21029560183,30132663959,14096995143,22427044965,51162224142
TTL VSEW,CDE,2024,Gross,Forecast,93640024789,42570129068,51069895721,28304290520,14265838548,29701397089,21368498632,42570129068
TTL VSEW,CDE,2024,Net,Actual,60419861975,29797704475,30622157500,14953001570,14844702905,13774916412,16847241088,29797704475
TTL VSEW,CDE,2024,Net,Budget,80566050981,39845541613,40720509368,19473801186,20371740427,25554469349,15166040019,39845541613
TTL VSEW,CDE,2024,Net,Forecast,95828975125,33634034870,62194940255,16011015507,17623019363,31349791484,30845148771,33634034870
TTL VSEW,CDE,2024,Op,Actual,70279560766,36428124283,33851436483,16879452469,19548671814,16068805636,17782630847,36428124283
TTL VSEW,CDE,2024,Op,Budget,74088610720,29702281771,44386328949,16927188911,12775092860,27052541737,17333787212,29702281771
TTL VSEW,CDE,2024,Op,Forecast,89237710540,33919795638,55317914902,21072991238,12846804400,34836955646,20480959256,33919795638
TTL VSEW,CDE,2025,Gross,Actual,71496688836,46897592672,24599096164,24270493543,22627099129,17258265530,7340830634,46897592672
TTL VSEW,CDE,2025,Gross,Budget,63686354319,42986846201,20699508118,14412494725,28574351476,5279063462,15420444656,42986846201
TTL VSEW,CDE,2025,Gross,Forecast,84395437936,44833177787,39562260149,20039028764,24794149023,23448950170,16113309979,44833177787
TTL VSEW,CDE,2025,Net,Actual,80283129834,27703045609,52580084225,10374202107,17328843502,32774260421,19805823804,27703045609
TTL VSEW,CDE,2025,Net,Budget,94017595024,56394452399,37623142625,34766300302,21628152097,23225582448,14397560177,56394452399
TTL VSEW,CDE,2025,Net,Forecast,78718141177,36128407824,42589733353,6283431812,29844976012,30518119569,12071613784,36128407824
TTL VSEW,CDE,2025,Op,Actual,98900167571,55598057263,43302110308,27592693300,28005363963,25184225425,18117884883,55598057263
TTL VSEW,CDE,2025,Op,Budget,81388877173,37642462866,43746414307,20875342882,16767119984,20733868537,23012545770,37642462866
TTL VSEW,CDE,2025,Op,Forecast,101428351081,42142097092,59286253989,14550837971,27591259121,30273695131,29012558858,42142097092
TTL VSEW,PJ,2024,Gross,Actual,83399773681,34175199960,49224573721,23310222389,10864977571,21051235432,28173338289,34175199960
TTL VSEW,PJ,2024,Gross,Budget,96776914645,64309625019,32467289626,35327202891,28982422128,12247437390,20219852236,64309625019
TTL VSEW,PJ,2024,Gross,Forecast,63625696294,34014647582,29611048712,21199904403,12814743179,12416102143,17194946569,34014647582
TTL VSEW,PJ,2024,Net,Actual,84865577189,39969838208,44895738981,14971099677,24998738531,26218082959,18677656022,39969838208
TTL VSEW,PJ,2024,Net,Budget,85680950659,54852097902,30828852757,30804804910,24047292992,10086016528,20742836229,54852097902
TTL VSEW,PJ,2024,Net,Forecast,90863667204,54790527261,36073139943,31255716811,23534810450,18684132215,17389007728,54790527261
TTL VSEW,PJ,2024,Op,Actual,101774789286,55221146099,46553643187,25197701836,30023444263,30905076321,15648566866,55221146099
TTL VSEW,PJ,2024,Op,Budget,66850296575,29781528906,37068767669,15659369755,14122159151,21383704105,15685063564,29781528906
TTL VSEW,PJ,2024,Op,Forecast,68435769359,34466002441,33969766918,17916024211,16549978230,8960489110,25009277808,34466002441
TTL VSEW,PJ,2025,Gross,Actual,119822720000,58832700000,60990020000,31265570000,27567130000,32805650000,28184370000,58832700000
TTL VSEW,PJ,2025,Gross,Budget,90121100201,45082052023,45039048178,19732415851,25349636172,21746504784,23292543394,45082052023
TTL VSEW,PJ,2025,Gross,Forecast,112130974022,61460890935,50670083087,28231286787,33229604148,23006935131,27663147956,61460890935
TTL VSEW,PJ,2025,Net,Actual,106219590000,51833130000,54386460000,27019320000,24813810000,29568080000,24818380000,51833130000
TTL VSEW,PJ,2025,Net,Budget,73288155797,31705557040,41582598757,11516213879,20189343161,14447767529,27134831228,31705557040
TTL VSEW,PJ,2025,Net,Forecast,76329787273,38091462765,38238324508,17233494758,20857968007,27163221981,11075102527,38091462765
TTL VSEW,PJ,2025,Op,Actual,106219590000,51833130000,54386460000,27019320000,24813810000,29568080000,24818380000,51833130000
TTL VSEW,PJ,2025,Op,Budget,104356690913,49576073547,54780617366,29221984728,20354088819,27248455820,27532161546,49576073547
