region,product,year,rev_op_type,sales_budget_type,ytd_gap,budget_hit_rate,yoy_total,yoy_h1,yoy_h2,yoy_q1,yoy_q2,yoy_q3,yoy_q4,breakeven_month
TH,CDE,2025,Net,Budget,0,100,1.1744,1.3931,0.8622,4.5657,0.7416,0.3038,1.4766,
TH,CDE,2025,Net,Forecast,-1014658901,82,1.068,0.9018,1.3964,0.831,1.0236,1.6167,1.225,
TH,CDE,2025,Op,Actual,66999378,101,0.7187,0.7834,0.5778,0.4491,1.1552,0.7669,0.191,6.0
TH,CDE,2025,Op,Budget,0,100,1.0049,0.9142,1.1993,0.8787,0.9708,0.6078,3.0958,
TH,CDE,2025,Op,Forecast,-968798539,81,0.7888,0.8555,0.6799,0.5719,1.4444,0.5167,0.8643,
TH,PJ,2024,Gross,Actual,-2072781288,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TH,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,PJ,2024,Gross,Forecast,-2155251651,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,PJ,2024,Net,Actual,15999666,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TH,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,PJ,2024,Net,Forecast,88636396,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,PJ,2024,Op,Actual,880579163,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TH,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,PJ,2024,Op,Forecast,748755579,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,PJ,2025,Gross,Actual,3510612991,184,1.5058,1.6936,1.2646,1.4526,2.0766,1.2404,1.2901,1.0
TH,PJ,2025,Gross,Budget,0,100,0.693,0.6332,0.8001,0.5904,0.6554,1.0524,0.5093,
TH,PJ,2025,Gross,Forecast,1510726564,136,1.3427,1.2771,1.4721,1.29,1.264,2.7086,0.6436,
TH,PJ,2025,Net,Actual,2461703348,152,1.3699,1.3314,1.4459,1.1277,1.6718,1.1276,2.079,1.0
TH,PJ,2025,Net,Budget,0,100,0.8246,0.8774,0.7451,0.8288,0.9171,1.0374,0.5705,
TH,PJ,2025,Net,Forecast,301438006,106,1.0104,0.9184,1.1683,0.8597,0.9864,1.0441,1.3277,
TH,PJ,2025,Op,Actual,1361039996,123,1.1872,1.0913,1.4133,0.9553,1.2998,1.7922,1.1509,3.0
TH,PJ,2025,Op,Budget,0,100,0.9207,1.0211,0.7781,1.2033,0.8071,0.7508,0.8007,
TH,PJ,2025,Op,Forecast,-233690591,96,0.8135,0.8662,0.6657,0.9976,0.7111,0.1093,1.7931,
TR,CDE,2024,Gross,Actual,4858777577,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TR,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,CDE,2024,Gross,Forecast,1444878918,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,CDE,2024,Net,Actual,12489934849,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TR,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,CDE,2024,Net,Forecast,11325493198,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,CDE,2024,Op,Actual,-1823156636,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
TR,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,CDE,2024,Op,Forecast,1117043784,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,CDE,2025,Gross,Actual,3336911731,113,1.266,1.2916,1.224,1.3514,1.1653,2.1763,0.8031,1.0
TR,CDE,2025,Gross,Budget,0,100,1.1685,1.4542,0.9449,1.2771,1.8863,0.986,0.9064,
TR,CDE,2025,Gross,Forecast,-11841373345,55,0.6612,0.7397,0.559,0.54,0.9582,0.9951,0.3294,
TR,CDE,2025,Net,Actual,-2619601387,89,0.8018,0.9433,0.5021,0.7405,2.0378,0.1657,1.159,3.0
TR,CDE,2025,Net,Budget,0,100,1.6027,2.4983,0.9757,1.9042,4.0633,0.9638,0.988,
TR,CDE,2025,Net,Forecast,-5808833945,75,0.7114,0.8418,0.5566,1.073,0.5092,0.7753,0.3839,
TR,CDE,2025,Op,Actual,2342629590,113,1.5628,1.3226,1.9745,1.358,1.2944,1.7624,2.3971,1.0
TR,CDE,2025,Op,Budget,0,100,1.004,1.0462,0.9437,0.915,1.3198,1.5831,0.642,
TR,CDE,2025,Op,Forecast,-1653953740,91,0.8417,0.8921,0.7713,0.8649,0.9252,0.5517,1.0092,
TR,PJ,2024,Gross,Actual,-2759867441,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
TR,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,PJ,2024,Gross,Forecast,-4573641368,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,PJ,2024,Net,Actual,-583310463,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TR,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,PJ,2024,Net,Forecast,2942228113,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,PJ,2024,Op,Actual,-3582330634,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
TR,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,PJ,2024,Op,Forecast,-10870692477,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR,PJ,2025,Gross,Actual,10627332116,169,1.182,1.3998,0.9904,2.1137,0.9031,1.0126,0.9698,1.0
TR,PJ,2025,Gross,Budget,0,100,0.865,0.723,1.13,0.5242,1.1547,1.06,1.192,
TR,PJ,2025,Gross,Forecast,-1722322947,89,0.7064,0.8171,0.5838,0.679,0.9753,0.2713,1.1544,
TR,PJ,2025,Net,Actual,8501945747,162,1.5035,1.6857,1.3059,2.0964,1.3074,1.436,1.1901,1.0
TR,PJ,2025,Net,Budget,0,100,1.0525,0.9946,1.1235,1.2125,0.8669,1.2482,1.0384,
TR,PJ,2025,Net,Forecast,3131594719,123,1.231,1.0069,1.5932,1.4814,0.6089,1.6113,1.5688,
TR,PJ,2025,Op,Actual,-2229522521,91,1.1194,1.2249,0.999,1.1657,1.3242,1.0409,0.9576,11.0
TR,PJ,2025,Op,Budget,0,100,1.0619,1.1253,0.9468,1.0731,1.2163,0.9146,0.9947,
TR,PJ,2025,Op,Forecast,-5150559871,79,1.4798,1.7812,1.0684,3.7213,0.918,2.1116,0.7808,
TTL VSA,CDE,2024,Gross,Actual,-55802245449,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,CDE,2024,Gross,Forecast,33323892335,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,CDE,2024,Net,Actual,53808851570,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSA,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,CDE,2024,Net,Forecast,52679868169,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,CDE,2024,Op,Actual,-6532968230,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSA,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,CDE,2024,Op,Forecast,31156883115,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,CDE,2025,Gross,Actual,4203303617,104,1.032,1.5182,0.8249,3.0437,1.1935,1.3891,0.4436,1.0
TTL VSA,CDE,2025,Gross,Budget,0,100,0.7179,0.8462,0.6282,2.066,0.3468,1.0719,0.3204,
TTL VSA,CDE,2025,Gross,Forecast,29111087258,126,0.8832,0.8517,0.9193,0.656,1.1819,1.517,0.6049,
TTL VSA,CDE,2025,Net,Actual,-7290094531,91,0.7224,0.599,0.8394,0.5839,0.6201,0.6005,1.4669,3.0
TTL VSA,CDE,2025,Net,Budget,0,100,1.3767,1.1521,1.5314,1.4936,0.9344,2.4247,0.8839,
TTL VSA,CDE,2025,Net,Forecast,-16035893348,81,0.7115,0.534,0.9268,0.7652,0.3124,1.2039,0.724,
TTL VSA,CDE,2025,Op,Actual,-33977700649,65,1.0872,1.0495,1.1021,0.6286,2.6777,0.7474,1.586,
TTL VSA,CDE,2025,Op,Budget,0,100,1.3014,1.4497,1.2244,1.2515,1.637,1.3283,1.135,
TTL VSA,CDE,2025,Op,Forecast,29843706986,130,1.1674,1.2948,1.0696,1.6102,0.94,0.5124,2.2269,
TTL VSA,PJ,2024,Gross,Actual,34760237355,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSA,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,PJ,2024,Gross,Forecast,-27685533642,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,PJ,2024,Net,Actual,-25000244787,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
TTL VSA,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,PJ,2024,Net,Forecast,-27301965172,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,PJ,2024,Op,Actual,-32694861279,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,PJ,2024,Op,Forecast,-165012445,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSA,PJ,2025,Gross,Actual,14154601433,109,1.5823,1.1207,2.3128,1.1571,1.0769,3.7378,1.6871,1.0
TTL VSA,PJ,2025,Gross,Budget,0,100,0.965,1.3386,0.7117,2.7236,0.6852,0.6029,0.8113,
TTL VSA,PJ,2025,Gross,Forecast,15781368683,110,1.4565,1.9521,1.2391,2.2927,1.5962,0.8298,2.017,
TTL VSA,PJ,2025,Net,Actual,45768221729,152,1.7089,1.5012,1.8999,1.5413,1.4559,1.32,3.3485,1.0
TTL VSA,PJ,2025,Net,Budget,0,100,0.7773,0.7723,0.7831,1.0372,0.5421,2.4414,0.422,
TTL VSA,PJ,2025,Net,Forecast,44150542691,150,0.948,1.5223,0.6927,1.694,1.3652,0.6652,0.7228,
TTL VSA,PJ,2025,Op,Actual,36053111997,137,1.6258,1.6596,1.6021,1.5545,1.8056,1.093,2.9593,4.0
TTL VSA,PJ,2025,Op,Budget,0,100,0.8106,0.8635,0.7788,1.2257,0.3763,0.9769,0.6315,
TTL VSA,PJ,2025,Op,Forecast,-10506957324,89,0.7567,0.772,0.746,0.8902,0.6497,0.6384,0.9509,
TTL VSCN,CDE,2024,Gross,Actual,-8098346961,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,CDE,2024,Gross,Forecast,7638706840,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,CDE,2024,Net,Actual,8794627689,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSCN,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,CDE,2024,Net,Forecast,-7854792630,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,CDE,2024,Op,Actual,16363909949,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSCN,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,CDE,2024,Op,Forecast,3568132089,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,CDE,2025,Gross,Actual,6495896448,122,1.4477,1.7087,1.2668,1.1131,3.4074,1.7784,1.009,1.0
TTL VSCN,CDE,2025,Gross,Budget,0,100,0.9865,1.0061,0.9665,0.7401,2.4698,1.2587,0.8261,
TTL VSCN,CDE,2025,Gross,Forecast,-6760505101,77,0.7203,0.6112,0.8277,0.2266,1.3195,0.982,0.6659,
TTL VSCN,CDE,2025,Net,Actual,2619039478,111,0.6948,0.5487,0.9517,0.5151,0.6031,0.6573,1.3766,6.0
TTL VSCN,CDE,2025,Net,Budget,0,100,0.9672,0.6064,1.4496,0.8027,0.3669,1.6602,1.3318,
TTL VSCN,CDE,2025,Net,Forecast,8931078722,139,1.2344,1.0575,1.4398,0.9747,1.1717,0.968,1.7365,
TTL VSCN,CDE,2025,Op,Actual,7936714423,129,0.9264,0.7513,1.1901,1.0146,0.4839,1.1515,1.2275,1.0
TTL VSCN,CDE,2025,Op,Budget,0,100,0.8617,0.8944,0.8202,0.7626,1.048,0.5722,1.0707,
TTL VSCN,CDE,2025,Op,Forecast,-6791641447,75,0.9162,0.6011,1.4367,0.9638,0.2672,0.9794,6.2792,
TTL VSCN,PJ,2024,Gross,Actual,-15501819819,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2024,Gross,Forecast,-14578253102,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2024,Net,Actual,17154033307,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSCN,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2024,Net,Forecast,16235752265,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2024,Op,Actual,-9618522618,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2024,Op,Forecast,-6244878950,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSCN,PJ,2025,Gross,Actual,9126626441,125,1.206,1.3178,1.1037,1.2187,1.4637,1.5041,0.895,2.0
TTL VSCN,PJ,2025,Gross,Budget,0,100,0.8576,0.7324,1.0621,0.8157,0.5935,0.9196,1.2722,
TTL VSCN,PJ,2025,Gross,Forecast,-83485575,100,0.8835,1.0274,0.7373,0.812,1.3539,0.2978,1.6138,
TTL VSCN,PJ,2025,Net,Actual,6092934231,116,1.3731,1.2058,1.6204,0.8545,2.4076,3.4437,1.1023,1.0
TTL VSCN,PJ,2025,Net,Budget,0,100,1.1299,1.9204,0.7158,2.182,1.5675,0.7112,0.7178,
TTL VSCN,PJ,2025,Net,Forecast,-321261853,99,1.074,1.0611,1.0914,1.0587,1.0638,0.896,1.358,
TTL VSCN,PJ,2025,Op,Actual,12116009629,137,1.6086,1.6952,1.5229,2.5953,1.1929,4.6583,0.9533,1.0
TTL VSCN,PJ,2025,Op,Budget,0,100,1.2013,0.9133,1.5756,0.8749,0.9691,1.1168,2.5612,
TTL VSCN,PJ,2025,Op,Forecast,-17852884299,46,0.8496,0.5096,1.3499,0.6942,0.243,0.972,2.1127,
TTL VSE,CDE,2024,Gross,Actual,29920102947,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TTL VSE,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,CDE,2024,Gross,Forecast,3757075903,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,CDE,2024,Net,Actual,-37868416278,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,CDE,2024,Net,Forecast,65424386530,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,CDE,2024,Op,Actual,37119318211,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TTL VSE,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,CDE,2024,Op,Forecast,-7783906231,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,CDE,2025,Gross,Actual,-36981941918,61,0.4819,0.4996,0.4597,0.2722,0.9591,0.5047,0.4303,
TTL VSE,CDE,2025,Gross,Budget,0,100,1.1482,1.107,1.1825,0.8533,1.4822,0.7052,1.8191,
TTL VSE,CDE,2025,Gross,Forecast,25320964825,127,1.4071,1.3441,1.4687,2.4531,0.8427,1.7882,1.0663,
TTL VSE,CDE,2025,Net,Actual,6391098478,107,1.1289,1.5406,0.957,2.6031,0.6712,1.6286,0.8983,1.0
TTL VSE,CDE,2025,Net,Budget,0,100,1.03,0.9242,1.1115,0.8308,1.1853,0.7794,1.2894,
TTL VSE,CDE,2025,Net,Forecast,71269841360,173,0.8775,0.9876,0.7532,1.1112,0.5382,0.2825,0.9436,
TTL VSE,CDE,2025,Op,Actual,-22470684075,84,0.7458,0.7018,0.7823,0.6005,1.3014,0.8823,0.7548,10.0
TTL VSE,CDE,2025,Op,Budget,0,100,0.8606,1.0895,0.6969,1.1174,0.9733,1.0232,0.5813,
TTL VSE,CDE,2025,Op,Forecast,-51151865096,62,0.8857,0.726,0.9962,0.5541,1.8981,1.6204,0.7609,
TTL VSE,PJ,2024,Gross,Actual,-29068145773,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
TTL VSE,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,PJ,2024,Gross,Forecast,-70523711830,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,PJ,2024,Net,Actual,-14949865336,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSE,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,PJ,2024,Net,Forecast,57385045930,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,PJ,2024,Op,Actual,-38683686480,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSE,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,PJ,2024,Op,Forecast,-36341400966,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSE,PJ,2025,Gross,Actual,30070792392,136,1.3902,1.1844,1.6401,1.5272,0.9247,1.4663,1.8558,1.0
TTL VSE,PJ,2025,Gross,Budget,0,100,1.0153,0.6657,1.8898,0.662,0.6719,1.7098,2.1342,
TTL VSE,PJ,2025,Gross,Forecast,16542861299,120,1.3746,1.8452,1.0911,1.7014,2.1605,1.0471,1.1202,
TTL VSE,PJ,2025,Net,Actual,28671298369,121,1.1295,1.5585,0.9326,1.4778,1.8289,2.3496,0.7756,1.0
TTL VSE,PJ,2025,Net,Budget,0,100,1.0069,1.1331,0.8869,1.4173,0.6953,0.6566,1.0712,
TTL VSE,PJ,2025,Net,Forecast,-5764397853,96,1.181,0.7388,1.7868,0.7404,0.7292,1.7082,1.8071,
TTL VSE,PJ,2025,Op,Actual,50389538319,143,1.3793,2.2166,1.0695,2.7548,1.4497,2.0795,0.9196,2.0
TTL VSE,PJ,2025,Op,Budget,0,100,1.2036,1.0231,1.3405,0.812,1.5906,1.3183,1.3476,
TTL VSE,PJ,2025,Op,Forecast,-51579798997,56,1.0464,0.8379,1.1182,0.6993,1.3396,1.8832,1.0173,
TTL VSEE,CDE,2024,Gross,Actual,-8262515255,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
TTL VSEE,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,CDE,2024,Gross,Forecast,-14472927330,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,CDE,2024,Net,Actual,27525272762,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TTL VSEE,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,CDE,2024,Net,Forecast,66754123202,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,CDE,2024,Op,Actual,9581258457,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TTL VSEE,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,CDE,2024,Op,Forecast,25200813601,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,CDE,2025,Gross,Actual,-14287559028,60,0.6558,0.7097,0.6165,0.2976,1.1859,0.1282,1.4544,
TTL VSEE,CDE,2025,Gross,Budget,0,100,0.8893,0.9313,0.8526,0.8005,1.368,2.5755,0.3173,
TTL VSEE,CDE,2025,Gross,Forecast,13586380684,138,1.7289,2.0808,1.3882,1.8359,2.5127,2.1961,0.7779,
TTL VSEE,CDE,2025,Net,Actual,-6511045460,94,1.0323,1.5505,0.7641,1.8266,0.4834,1.1639,0.7117,11.0
TTL VSEE,CDE,2025,Net,Budget,0,100,1.3432,2.8646,0.885,3.8742,0.5727,0.7354,0.9155,
TTL VSEE,CDE,2025,Net,Forecast,-21570752569,80,1.4248,0.8221,2.4854,0.8323,0.7367,0.8789,2.8824,
TTL VSEE,CDE,2025,Op,Actual,-33834687039,74,1.0474,2.3861,0.6891,3.0895,1.0612,2.2951,0.5693,1.0
TTL VSEE,CDE,2025,Op,Budget,0,100,1.1343,4.2552,0.4775,6.3559,1.0604,0.6071,0.4605,
TTL VSEE,CDE,2025,Op,Forecast,-69136432519,46,0.9528,1.0793,0.8935,1.1874,0.7077,1.1094,0.8672,
TTL VSEE,PJ,2024,Gross,Actual,28537170129,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSEE,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,PJ,2024,Gross,Forecast,-783660156,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,PJ,2024,Net,Actual,-8171823148,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSEE,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,PJ,2024,Net,Forecast,-25759685116,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,PJ,2024,Op,Actual,-52524195310,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,PJ,2024,Op,Forecast,-56060958620,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEE,PJ,2025,Gross,Actual,22328388622,201,1.1041,1.0365,1.1742,0.9707,1.1523,1.3036,1.0683,1.0
TTL VSEE,PJ,2025,Gross,Budget,0,100,1.3255,1.5399,1.2106,2.5028,1.1436,1.0408,1.4064,
TTL VSEE,PJ,2025,Gross,Forecast,12484016838,156,1.2196,2.545,0.7662,2.2852,3.1338,0.5991,0.9534,
TTL VSEE,PJ,2025,Net,Actual,23961447429,128,1.6891,1.3586,2.0506,1.6043,0.7398,0.9734,2.4777,1.0
TTL VSEE,PJ,2025,Net,Budget,0,100,0.8888,0.9605,0.8434,0.7983,2.4075,2.2882,0.7414,
TTL VSEE,PJ,2025,Net,Forecast,-44447811845,47,0.4453,0.6442,0.3685,0.5921,0.8223,1.7869,0.3269,
TTL VSEE,PJ,2025,Op,Actual,17010065780,119,1.4277,1.5317,1.3607,1.5899,1.2764,1.1828,1.3934,1.0
TTL VSEE,PJ,2025,Op,Budget,0,100,0.7027,0.7419,0.6599,0.6658,1.6577,0.7806,0.643,
TTL VSEE,PJ,2025,Op,Forecast,29752623174,133,1.4232,1.8014,1.2116,1.9886,1.1175,0.3637,1.3951,
TTL VSEW,CDE,2024,Gross,Actual,-12677578318,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
TTL VSEW,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,CDE,2024,Gross,Forecast,-8592095074,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,CDE,2024,Net,Actual,-10047837138,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSEW,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,CDE,2024,Net,Forecast,-6211506743,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,CDE,2024,Op,Actual,6725842512,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSEW,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,CDE,2024,Op,Forecast,4217513867,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,CDE,2025,Gross,Actual,3910746471,109,0.8422,1.2186,0.53,2.7945,0.7593,0.582,0.438,1.0
TTL VSEW,CDE,2025,Gross,Budget,0,100,0.7263,0.8402,0.5667,0.6853,0.9483,0.3745,0.6876,
TTL VSEW,CDE,2025,Gross,Forecast,1846331586,104,0.9013,1.0532,0.7747,0.708,1.738,0.7895,0.7541,
TTL VSEW,CDE,2025,Net,Actual,-28691406790,49,1.3288,0.9297,1.7171,0.6938,1.1673,2.3793,1.1756,
TTL VSEW,CDE,2025,Net,Budget,0,100,1.167,1.4153,0.9239,1.7853,1.0617,0.9089,0.9493,
TTL VSEW,CDE,2025,Net,Forecast,-20266044575,64,0.8214,1.0742,0.6848,0.3924,1.6935,0.9735,0.3914,
TTL VSEW,CDE,2025,Op,Actual,17955594397,148,1.4072,1.5262,1.2792,1.6347,1.4326,1.5673,1.0189,1.0
TTL VSEW,CDE,2025,Op,Budget,0,100,1.0985,1.2673,0.9856,1.2332,1.3125,0.7664,1.3276,
TTL VSEW,CDE,2025,Op,Forecast,4499634226,112,1.1366,1.2424,1.0717,0.6905,2.1477,0.869,1.4166,
TTL VSEW,PJ,2024,Gross,Actual,-30134425059,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,PJ,2024,Gross,Forecast,-30294977437,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,PJ,2024,Net,Actual,-14882259694,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
TTL VSEW,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,PJ,2024,Net,Forecast,-61570641,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,PJ,2024,Op,Actual,25439617193,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSEW,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSEW,PJ,2024,Op,Forecast,4684473535,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
