product,year,region,rev_op_type,sales_budget_type,month,amount
PJ,2025,JP,Op,Forecast,May,345700649
PJ,2025,JP,Op,Forecast,Nov,594480741
PJ,2025,JP,Op,Forecast,Oct,269088510
PJ,2025,JP,Op,Forecast,Sep,319197494
PJ,2025,KR,Gross,Actual,Apr,3473290000
PJ,2025,KR,Gross,Actual,Aug,1844890000
PJ,2025,KR,Gross,Actual,Dec,6820054600
PJ,2025,KR,Gross,Actual,Feb,4143510000
PJ,2025,KR,Gross,Actual,Jan,2487240000
PJ,2025,KR,Gross,Actual,Jul,3098740000
PJ,2025,KR,Gross,Actual,Jun,6312620000
PJ,2025,KR,Gross,Actual,Mar,5577820000
PJ,2025,KR,Gross,Actual,May,3373160000
PJ,2025,KR,Gross,Actual,Nov,4885789600
PJ,2025,KR,Gross,Actual,Oct,1987202100
PJ,2025,KR,Gross,Actual,Sep,3723880000
PJ,2025,KR,Gross,Budget,Apr,709470907
PJ,2025,KR,Gross,Budget,Aug,2214691704
PJ,2025,KR,Gross,Budget,Dec,1198735887
PJ,2025,KR,Gross,Budget,Feb,4050804148
PJ,2025,KR,Gross,Budget,Jan,177062131
PJ,2025,KR,Gross,Budget,Jul,2928967204
PJ,2025,KR,Gross,Budget,Jun,4314964878
PJ,2025,KR,Gross,Budget,Mar,7228424303
PJ,2025,KR,Gross,Budget,May,94465597
PJ,2025,KR,Gross,Budget,Nov,6649792803
PJ,2025,KR,Gross,Budget,Oct,927975205
PJ,2025,KR,Gross,Budget,Sep,5197928937
PJ,2025,KR,Gross,Forecast,Apr,3459642559
PJ,2025,KR,Gross,Forecast,Aug,354526324
PJ,2025,KR,Gross,Forecast,Dec,798824172
PJ,2025,KR,Gross,Forecast,Feb,3642852787
PJ,2025,KR,Gross,Forecast,Jan,2482994005
PJ,2025,KR,Gross,Forecast,Jul,1281565769
PJ,2025,KR,Gross,Forecast,Jun,9022767528
PJ,2025,KR,Gross,Forecast,Mar,8029867424
PJ,2025,KR,Gross,Forecast,May,1836609125
PJ,2025,KR,Gross,Forecast,Nov,1412749967
PJ,2025,KR,Gross,Forecast,Oct,938271819
PJ,2025,KR,Gross,Forecast,Sep,2376838434
PJ,2025,KR,Net,Actual,Apr,3348250000
PJ,2025,KR,Net,Actual,Aug,1798770000
PJ,2025,KR,Net,Actual,Dec,6661562100
PJ,2025,KR,Net,Actual,Feb,3994340000
PJ,2025,KR,Net,Actual,Jan,2397700000
PJ,2025,KR,Net,Actual,Jul,3021270100
PJ,2025,KR,Net,Actual,Jun,6262460000
PJ,2025,KR,Net,Actual,Mar,5468330000
PJ,2025,KR,Net,Actual,May,3251720000
PJ,2025,KR,Net,Actual,Nov,4763645000
PJ,2025,KR,Net,Actual,Oct,1937522100
PJ,2025,KR,Net,Actual,Sep,3676270000
PJ,2025,KR,Net,Budget,Apr,4754622300
PJ,2025,KR,Net,Budget,Aug,337564675
PJ,2025,KR,Net,Budget,Dec,5607058422
PJ,2025,KR,Net,Budget,Feb,1549665429
PJ,2025,KR,Net,Budget,Jan,268824845
PJ,2025,KR,Net,Budget,Jul,1861577641
PJ,2025,KR,Net,Budget,Jun,6081150114
PJ,2025,KR,Net,Budget,Mar,4666134287
PJ,2025,KR,Net,Budget,May,72081830
PJ,2025,KR,Net,Budget,Nov,2183953420
PJ,2025,KR,Net,Budget,Oct,1276015238
PJ,2025,KR,Net,Budget,Sep,705902449
PJ,2025,KR,Net,Forecast,Apr,2468214688
PJ,2025,KR,Net,Forecast,Aug,1880749058
PJ,2025,KR,Net,Forecast,Dec,8553143290
PJ,2025,KR,Net,Forecast,Feb,5379006272
PJ,2025,KR,Net,Forecast,Jan,139520203
PJ,2025,KR,Net,Forecast,Jul,651158128
PJ,2025,KR,Net,Forecast,Jun,1421514256
PJ,2025,KR,Net,Forecast,Mar,4075934696
PJ,2025,KR,Net,Forecast,May,948934304
PJ,2025,KR,Net,Forecast,Nov,390522924
PJ,2025,KR,Net,Forecast,Oct,2302859506
PJ,2025,KR,Net,Forecast,Sep,146121846
PJ,2025,KR,Op,Actual,Apr,3348250000
PJ,2025,KR,Op,Actual,Aug,1798770000
PJ,2025,KR,Op,Actual,Dec,6661562100
PJ,2025,KR,Op,Actual,Feb,3994340000
PJ,2025,KR,Op,Actual,Jan,2397700000
PJ,2025,KR,Op,Actual,Jul,3021270100
PJ,2025,KR,Op,Actual,Jun,6262460000
PJ,2025,KR,Op,Actual,Mar,5468330000
PJ,2025,KR,Op,Actual,May,3251720000
PJ,2025,KR,Op,Actual,Nov,4763645000
PJ,2025,KR,Op,Actual,Oct,1937522100
PJ,2025,KR,Op,Actual,Sep,3676270000
PJ,2025,KR,Op,Budget,Apr,3305239120
PJ,2025,KR,Op,Budget,Aug,1831886994
PJ,2025,KR,Op,Budget,Dec,8205913537
PJ,2025,KR,Op,Budget,Feb,4558380199
PJ,2025,KR,Op,Budget,Jan,450798376
PJ,2025,KR,Op,Budget,Jul,3555020271
PJ,2025,KR,Op,Budget,Jun,6629498679
PJ,2025,KR,Op,Budget,Mar,2070191507
PJ,2025,KR,Op,Budget,May,1775190868
PJ,2025,KR,Op,Budget,Nov,2075691630
PJ,2025,KR,Op,Budget,Oct,1370905139
PJ,2025,KR,Op,Budget,Sep,157806915
PJ,2025,KR,Op,Forecast,Apr,539117533
PJ,2025,KR,Op,Forecast,Aug,1084736215
PJ,2025,KR,Op,Forecast,Dec,1179270722
PJ,2025,KR,Op,Forecast,Feb,4708515055
PJ,2025,KR,Op,Forecast,Jan,3120566450
PJ,2025,KR,Op,Forecast,Jul,4515258985
PJ,2025,KR,Op,Forecast,Jun,1309639735
PJ,2025,KR,Op,Forecast,Mar,1789230335
PJ,2025,KR,Op,Forecast,May,3659180694
PJ,2025,KR,Op,Forecast,Nov,575562964
PJ,2025,KR,Op,Forecast,Oct,2075304259
PJ,2025,KR,Op,Forecast,Sep,709260134
PJ,2025,MA,Gross,Actual,Apr,1275200000
PJ,2025,MA,Gross,Actual,Aug,583710000
PJ,2025,MA,Gross,Actual,Dec,903220000
PJ,2025,MA,Gross,Actual,Feb,173910000
PJ,2025,MA,Gross,Actual,Jan,2445200000
PJ,2025,MA,Gross,Actual,Jul,422810000
PJ,2025,MA,Gross,Actual,Jun,604840000
PJ,2025,MA,Gross,Actual,Mar,1056150000
PJ,2025,MA,Gross,Actual,May,410620000
PJ,2025,MA,Gross,Actual,Nov,234260000
PJ,2025,MA,Gross,Actual,Oct,1341350000
PJ,2025,MA,Gross,Actual,Sep,2726240000
PJ,2025,MA,Gross,Budget,Apr,1540616419
PJ,2025,MA,Gross,Budget,Aug,868216360
PJ,2025,MA,Gross,Budget,Dec,931005938
PJ,2025,MA,Gross,Budget,Feb,182484604
PJ,2025,MA,Gross,Budget,Jan,3391220139
PJ,2025,MA,Gross,Budget,Jul,35620730
PJ,2025,MA,Gross,Budget,Jun,490390624
PJ,2025,MA,Gross,Budget,Mar,428062174
PJ,2025,MA,Gross,Budget,May,93778295
PJ,2025,MA,Gross,Budget,Nov,141369432
PJ,2025,MA,Gross,Budget,Oct,1940699390
PJ,2025,MA,Gross,Budget,Sep,3270928754
PJ,2025,MA,Gross,Forecast,Apr,1548816353
PJ,2025,MA,Gross,Forecast,Aug,132563422
PJ,2025,MA,Gross,Forecast,Dec,812205811
PJ,2025,MA,Gross,Forecast,Feb,84195951
PJ,2025,MA,Gross,Forecast,Jan,1492480034
PJ,2025,MA,Gross,Forecast,Jul,392917048
PJ,2025,MA,Gross,Forecast,Jun,32511456
PJ,2025,MA,Gross,Forecast,Mar,1322957004
PJ,2025,MA,Gross,Forecast,May,455881077
PJ,2025,MA,Gross,Forecast,Nov,285025364
PJ,2025,MA,Gross,Forecast,Oct,867066092
PJ,2025,MA,Gross,Forecast,Sep,4025447788
PJ,2025,MA,Net,Actual,Apr,1224190000
PJ,2025,MA,Net,Actual,Aug,554520000
PJ,2025,MA,Net,Actual,Dec,1025060000
PJ,2025,MA,Net,Actual,Feb,166960000
PJ,2025,MA,Net,Actual,Jan,2347390000
PJ,2025,MA,Net,Actual,Jul,401710000
PJ,2025,MA,Net,Actual,Jun,571640000
PJ,2025,MA,Net,Actual,Mar,929280000
PJ,2025,MA,Net,Actual,May,394200000
PJ,2025,MA,Net,Actual,Nov,222550000
PJ,2025,MA,Net,Actual,Oct,1274360000
PJ,2025,MA,Net,Actual,Sep,2574980000
PJ,2025,MA,Net,Budget,Apr,311823772
PJ,2025,MA,Net,Budget,Aug,410868483
PJ,2025,MA,Net,Budget,Dec,89079812
PJ,2025,MA,Net,Budget,Feb,79600772
PJ,2025,MA,Net,Budget,Jan,2885390898
PJ,2025,MA,Net,Budget,Jul,8182908
PJ,2025,MA,Net,Budget,Jun,757392471
PJ,2025,MA,Net,Budget,Mar,441644713
PJ,2025,MA,Net,Budget,May,414802702
PJ,2025,MA,Net,Budget,Nov,274833418
PJ,2025,MA,Net,Budget,Oct,1374459328
PJ,2025,MA,Net,Budget,Sep,1432430909
PJ,2025,MA,Net,Forecast,Apr,1370494054
PJ,2025,MA,Net,Forecast,Aug,258196412
PJ,2025,MA,Net,Forecast,Dec,221989192
PJ,2025,MA,Net,Forecast,Feb,113877416
PJ,2025,MA,Net,Forecast,Jan,2166789200
PJ,2025,MA,Net,Forecast,Jul,82449641
PJ,2025,MA,Net,Forecast,Jun,743701014
PJ,2025,MA,Net,Forecast,Mar,882403398
PJ,2025,MA,Net,Forecast,May,85166539
PJ,2025,MA,Net,Forecast,Nov,76199353
PJ,2025,MA,Net,Forecast,Oct,449414720
PJ,2025,MA,Net,Forecast,Sep,1394739365
PJ,2025,MA,Op,Actual,Apr,1224190000
PJ,2025,MA,Op,Actual,Aug,554520000
PJ,2025,MA,Op,Actual,Dec,1025060000
PJ,2025,MA,Op,Actual,Feb,166960000
PJ,2025,MA,Op,Actual,Jan,2347390000
PJ,2025,MA,Op,Actual,Jul,401710000
PJ,2025,MA,Op,Actual,Jun,571640000
PJ,2025,MA,Op,Actual,Mar,929280000
PJ,2025,MA,Op,Actual,May,394200000
PJ,2025,MA,Op,Actual,Nov,222550000
PJ,2025,MA,Op,Actual,Oct,1274360000
PJ,2025,MA,Op,Actual,Sep,2574980000
PJ,2025,MA,Op,Budget,Apr,1394734615
PJ,2025,MA,Op,Budget,Aug,518788668
PJ,2025,MA,Op,Budget,Dec,835722322
PJ,2025,MA,Op,Budget,Feb,103781421
PJ,2025,MA,Op,Budget,Jan,234519817
PJ,2025,MA,Op,Budget,Jul,89011973
PJ,2025,MA,Op,Budget,Jun,812113413
PJ,2025,MA,Op,Budget,Mar,433943106
PJ,2025,MA,Op,Budget,May,287867705
PJ,2025,MA,Op,Budget,Nov,24856157
PJ,2025,MA,Op,Budget,Oct,1049721510
PJ,2025,MA,Op,Budget,Sep,533025794
PJ,2025,MA,Op,Forecast,Apr,1448225226
PJ,2025,MA,Op,Forecast,Aug,92886709
PJ,2025,MA,Op,Forecast,Dec,1468668900
PJ,2025,MA,Op,Forecast,Feb,57177906
PJ,2025,MA,Op,Forecast,Jan,1703493855
PJ,2025,MA,Op,Forecast,Jul,115140017
PJ,2025,MA,Op,Forecast,Jun,353238892
PJ,2025,MA,Op,Forecast,Mar,893423207
PJ,2025,MA,Op,Forecast,May,415342232
PJ,2025,MA,Op,Forecast,Nov,303451263
PJ,2025,MA,Op,Forecast,Oct,833009952
PJ,2025,MA,Op,Forecast,Sep,483434731
PJ,2025,MY,Gross,Actual,Apr,421230000
PJ,2025,MY,Gross,Actual,Aug,1462140000
PJ,2025,MY,Gross,Actual,Dec,1472160300
PJ,2025,MY,Gross,Actual,Feb,280000
PJ,2025,MY,Gross,Actual,Jan,728910000
PJ,2025,MY,Gross,Actual,Jul,107700000
PJ,2025,MY,Gross,Actual,Jun,831768100
PJ,2025,MY,Gross,Actual,Mar,2128140000
PJ,2025,MY,Gross,Actual,May,1124420000
PJ,2025,MY,Gross,Actual,Nov,555221900
PJ,2025,MY,Gross,Actual,Oct,322170000
PJ,2025,MY,Gross,Actual,Sep,838272200
PJ,2025,MY,Gross,Budget,Apr,596445721
PJ,2025,MY,Gross,Budget,Aug,86160086
PJ,2025,MY,Gross,Budget,Dec,1269041508
PJ,2025,MY,Gross,Budget,Feb,339688
PJ,2025,MY,Gross,Budget,Jan,1000143192
PJ,2025,MY,Gross,Budget,Jul,160948393
PJ,2025,MY,Gross,Budget,Jun,834906132
PJ,2025,MY,Gross,Budget,Mar,1789046296
PJ,2025,MY,Gross,Budget,May,1572346765
PJ,2025,MY,Gross,Budget,Nov,231945420
PJ,2025,MY,Gross,Budget,Oct,99881953
PJ,2025,MY,Gross,Budget,Sep,38008393
PJ,2025,MY,Gross,Forecast,Apr,185478856
PJ,2025,MY,Gross,Forecast,Aug,2104499035
PJ,2025,MY,Gross,Forecast,Dec,952184547
PJ,2025,MY,Gross,Forecast,Feb,303948
PJ,2025,MY,Gross,Forecast,Jan,343576186
PJ,2025,MY,Gross,Forecast,Jul,24762115
PJ,2025,MY,Gross,Forecast,Jun,406185752
PJ,2025,MY,Gross,Forecast,Mar,485866239
PJ,2025,MY,Gross,Forecast,May,1655398289
PJ,2025,MY,Gross,Forecast,Nov,512336181
PJ,2025,MY,Gross,Forecast,Oct,318801004
PJ,2025,MY,Gross,Forecast,Sep,175714085
PJ,2025,MY,Net,Actual,Apr,417010000
PJ,2025,MY,Net,Actual,Aug,1423650000
PJ,2025,MY,Net,Actual,Dec,1393404700
PJ,2025,MY,Net,Actual,Feb,280000
PJ,2025,MY,Net,Actual,Jan,721620000
PJ,2025,MY,Net,Actual,Jul,106090000
PJ,2025,MY,Net,Actual,Jun,800570200
PJ,2025,MY,Net,Actual,Mar,2104490000
PJ,2025,MY,Net,Actual,May,1113180000
PJ,2025,MY,Net,Actual,Nov,542087000
PJ,2025,MY,Net,Actual,Oct,317342400
PJ,2025,MY,Net,Actual,Sep,828477000
PJ,2025,MY,Net,Budget,Apr,492530045
PJ,2025,MY,Net,Budget,Aug,885979322
PJ,2025,MY,Net,Budget,Dec,319077106
PJ,2025,MY,Net,Budget,Feb,306621
PJ,2025,MY,Net,Budget,Jan,314819660
PJ,2025,MY,Net,Budget,Jul,55015000
PJ,2025,MY,Net,Budget,Jun,1144247620
PJ,2025,MY,Net,Budget,Mar,1717498231
PJ,2025,MY,Net,Budget,May,1508023330
PJ,2025,MY,Net,Budget,Nov,247481097
PJ,2025,MY,Net,Budget,Oct,337924095
PJ,2025,MY,Net,Budget,Sep,837102419
PJ,2025,MY,Net,Forecast,Apr,8121577
PJ,2025,MY,Net,Forecast,Aug,394432021
PJ,2025,MY,Net,Forecast,Dec,1865315605
PJ,2025,MY,Net,Forecast,Feb,153339
PJ,2025,MY,Net,Forecast,Jan,735824925
PJ,2025,MY,Net,Forecast,Jul,126890438
PJ,2025,MY,Net,Forecast,Jun,450307522
PJ,2025,MY,Net,Forecast,Mar,3114004385
PJ,2025,MY,Net,Forecast,May,742516562
PJ,2025,MY,Net,Forecast,Nov,722518200
PJ,2025,MY,Net,Forecast,Oct,220703872
PJ,2025,MY,Net,Forecast,Sep,461574577
PJ,2025,MY,Op,Actual,Apr,417010000
PJ,2025,MY,Op,Actual,Aug,1423650000
PJ,2025,MY,Op,Actual,Dec,1393404700
PJ,2025,MY,Op,Actual,Feb,280000
PJ,2025,MY,Op,Actual,Jan,721620000
PJ,2025,MY,Op,Actual,Jul,106090000
PJ,2025,MY,Op,Actual,Jun,800570200
PJ,2025,MY,Op,Actual,Mar,2104490000
PJ,2025,MY,Op,Actual,May,1113180000
PJ,2025,MY,Op,Actual,Nov,542087000
PJ,2025,MY,Op,Actual,Oct,317342400
PJ,2025,MY,Op,Actual,Sep,828477000
PJ,2025,MY,Op,Budget,Apr,327855146
PJ,2025,MY,Op,Budget,Aug,724420095
PJ,2025,MY,Op,Budget,Dec,732650053
PJ,2025,MY,Op,Budget,Feb,168212
PJ,2025,MY,Op,Budget,Jan,589137252
PJ,2025,MY,Op,Budget,Jul,106652583
PJ,2025,MY,Op,Budget,Jun,379859177
PJ,2025,MY,Op,Budget,Mar,625358799
PJ,2025,MY,Op,Budget,May,507448619
PJ,2025,MY,Op,Budget,Nov,435644430
PJ,2025,MY,Op,Budget,Oct,400021051
PJ,2025,MY,Op,Budget,Sep,145423884
PJ,2025,MY,Op,Forecast,Apr,364264434
PJ,2025,MY,Op,Forecast,Aug,1215092110
PJ,2025,MY,Op,Forecast,Dec,884012006
PJ,2025,MY,Op,Forecast,Feb,8228
PJ,2025,MY,Op,Forecast,Jan,164873727
PJ,2025,MY,Op,Forecast,Jul,28944567
PJ,2025,MY,Op,Forecast,Jun,1103108549
PJ,2025,MY,Op,Forecast,Mar,1360683839
PJ,2025,MY,Op,Forecast,May,141238574
PJ,2025,MY,Op,Forecast,Nov,587384404
PJ,2025,MY,Op,Forecast,Oct,199787582
PJ,2025,MY,Op,Forecast,Sep,1024986782
PJ,2025,NL,Gross,Actual,Apr,451750000
PJ,2025,NL,Gross,Actual,Aug,994070000
PJ,2025,NL,Gross,Actual,Dec,603170000
PJ,2025,NL,Gross,Actual,Feb,637570000
PJ,2025,NL,Gross,Actual,Jan,856390000
PJ,2025,NL,Gross,Actual,Jul,1137220000
PJ,2025,NL,Gross,Actual,Jun,1092860000
PJ,2025,NL,Gross,Actual,Mar,251950000
PJ,2025,NL,Gross,Actual,May,838900000
PJ,2025,NL,Gross,Actual,Nov,282650000
PJ,2025,NL,Gross,Actual,Oct,1089880000
PJ,2025,NL,Gross,Actual,Sep,907020000
PJ,2025,NL,Gross,Budget,Apr,238949794
PJ,2025,NL,Gross,Budget,Aug,1363353778
PJ,2025,NL,Gross,Budget,Dec,400063365
PJ,2025,NL,Gross,Budget,Feb,424795121
PJ,2025,NL,Gross,Budget,Jan,1257668835
PJ,2025,NL,Gross,Budget,Jul,1409125336
PJ,2025,NL,Gross,Budget,Jun,509118496
PJ,2025,NL,Gross,Budget,Mar,98952328
PJ,2025,NL,Gross,Budget,May,799096580
PJ,2025,NL,Gross,Budget,Nov,13375267
PJ,2025,NL,Gross,Budget,Oct,1457440624
PJ,2025,NL,Gross,Budget,Sep,933442782
PJ,2025,NL,Gross,Forecast,Apr,414216524
PJ,2025,NL,Gross,Forecast,Aug,525339157
PJ,2025,NL,Gross,Forecast,Dec,846379877
PJ,2025,NL,Gross,Forecast,Feb,764042159
PJ,2025,NL,Gross,Forecast,Jan,212402192
PJ,2025,NL,Gross,Forecast,Jul,1272074262
PJ,2025,NL,Gross,Forecast,Jun,1203024223
PJ,2025,NL,Gross,Forecast,Mar,324906710
PJ,2025,NL,Gross,Forecast,May,1240794543
PJ,2025,NL,Gross,Forecast,Nov,350776114
PJ,2025,NL,Gross,Forecast,Oct,157900849
PJ,2025,NL,Gross,Forecast,Sep,373669554
PJ,2025,NL,Net,Actual,Apr,420780000
PJ,2025,NL,Net,Actual,Aug,944000000
PJ,2025,NL,Net,Actual,Dec,549330000
PJ,2025,NL,Net,Actual,Feb,623190000
PJ,2025,NL,Net,Actual,Jan,802360000
PJ,2025,NL,Net,Actual,Jul,1103590000
PJ,2025,NL,Net,Actual,Jun,1074820000
PJ,2025,NL,Net,Actual,Mar,229000000
PJ,2025,NL,Net,Actual,May,838770000
PJ,2025,NL,Net,Actual,Nov,272580000
PJ,2025,NL,Net,Actual,Oct,1028210000
PJ,2025,NL,Net,Actual,Sep,827350000
PJ,2025,NL,Net,Budget,Apr,551703957
PJ,2025,NL,Net,Budget,Aug,106338978
PJ,2025,NL,Net,Budget,Dec,566589630
PJ,2025,NL,Net,Budget,Feb,130202980
PJ,2025,NL,Net,Budget,Jan,170389330
PJ,2025,NL,Net,Budget,Jul,556104875
PJ,2025,NL,Net,Budget,Jun,328956302
PJ,2025,NL,Net,Budget,Mar,146381496
PJ,2025,NL,Net,Budget,May,565391056
PJ,2025,NL,Net,Budget,Nov,170865564
PJ,2025,NL,Net,Budget,Oct,627504970
PJ,2025,NL,Net,Budget,Sep,161021727
PJ,2025,NL,Net,Forecast,Apr,64367359
PJ,2025,NL,Net,Forecast,Aug,417348561
PJ,2025,NL,Net,Forecast,Dec,734208793
PJ,2025,NL,Net,Forecast,Feb,651606134
PJ,2025,NL,Net,Forecast,Jan,1011020180
PJ,2025,NL,Net,Forecast,Jul,615659906
PJ,2025,NL,Net,Forecast,Jun,1394475807
PJ,2025,NL,Net,Forecast,Mar,77924682
PJ,2025,NL,Net,Forecast,May,543478016
PJ,2025,NL,Net,Forecast,Nov,324531514
PJ,2025,NL,Net,Forecast,Oct,1442568784
PJ,2025,NL,Net,Forecast,Sep,682721131
PJ,2025,NL,Op,Actual,Apr,420780000
PJ,2025,NL,Op,Actual,Aug,944000000
PJ,2025,NL,Op,Actual,Dec,549330000
PJ,2025,NL,Op,Actual,Feb,623190000
PJ,2025,NL,Op,Actual,Jan,802360000
PJ,2025,NL,Op,Actual,Jul,1103590000
PJ,2025,NL,Op,Actual,Jun,1074820000
PJ,2025,NL,Op,Actual,Mar,229000000
PJ,2025,NL,Op,Actual,May,838770000
PJ,2025,NL,Op,Actual,Nov,272580000
PJ,2025,NL,Op,Actual,Oct,1028210000
PJ,2025,NL,Op,Actual,Sep,827350000
PJ,2025,NL,Op,Budget,Apr,503463870
PJ,2025,NL,Op,Budget,Aug,1177862360
PJ,2025,NL,Op,Budget,Dec,772411640
PJ,2025,NL,Op,Budget,Feb,121667452
PJ,2025,NL,Op,Budget,Jan,242628083
PJ,2025,NL,Op,Budget,Jul,1536222409
PJ,2025,NL,Op,Budget,Jun,1045186539
PJ,2025,NL,Op,Budget,Mar,93365786
PJ,2025,NL,Op,Budget,May,1103876290
PJ,2025,NL,Op,Budget,Nov,213943925
PJ,2025,NL,Op,Budget,Oct,413279410
PJ,2025,NL,Op,Budget,Sep,1792305
PJ,2025,NL,Op,Forecast,Apr,163671378
PJ,2025,NL,Op,Forecast,Aug,1077406078
PJ,2025,NL,Op,Forecast,Dec,27500230
PJ,2025,NL,Op,Forecast,Feb,407732670
PJ,2025,NL,Op,Forecast,Jan,817671276
PJ,2025,NL,Op,Forecast,Jul,1134315540
PJ,2025,NL,Op,Forecast,Jun,174207634
PJ,2025,NL,Op,Forecast,Mar,110112785
PJ,2025,NL,Op,Forecast,May,511823684
PJ,2025,NL,Op,Forecast,Nov,81216139
PJ,2025,NL,Op,Forecast,Oct,1263624110
PJ,2025,NL,Op,Forecast,Sep,161348399
PJ,2025,NR,Gross,Actual,Apr,1080980000
PJ,2025,NR,Gross,Actual,Aug,394250000
PJ,2025,NR,Gross,Actual,Dec,629580000
PJ,2025,NR,Gross,Actual,Feb,1466590000
PJ,2025,NR,Gross,Actual,Jan,1380090000
PJ,2025,NR,Gross,Actual,Jul,887580000
PJ,2025,NR,Gross,Actual,Jun,536860000
PJ,2025,NR,Gross,Actual,Mar,746720000
PJ,2025,NR,Gross,Actual,May,838540000
PJ,2025,NR,Gross,Actual,Nov,1509410000
PJ,2025,NR,Gross,Actual,Oct,1155820000
PJ,2025,NR,Gross,Actual,Sep,1155930000
PJ,2025,NR,Gross,Budget,Apr,1153053114
PJ,2025,NR,Gross,Budget,Aug,143343780
PJ,2025,NR,Gross,Budget,Dec,870925603
PJ,2025,NR,Gross,Budget,Feb,446741909
PJ,2025,NR,Gross,Budget,Jan,1275895119
PJ,2025,NR,Gross,Budget,Jul,212066223
PJ,2025,NR,Gross,Budget,Jun,298814447
PJ,2025,NR,Gross,Budget,Mar,383101627
PJ,2025,NR,Gross,Budget,May,648453695
PJ,2025,NR,Gross,Budget,Nov,102094375
PJ,2025,NR,Gross,Budget,Oct,1639152308
PJ,2025,NR,Gross,Budget,Sep,510365536
PJ,2025,NR,Gross,Forecast,Apr,539011982
PJ,2025,NR,Gross,Forecast,Aug,400862306
PJ,2025,NR,Gross,Forecast,Dec,343033052
PJ,2025,NR,Gross,Forecast,Feb,1521138845
PJ,2025,NR,Gross,Forecast,Jan,2020432061
PJ,2025,NR,Gross,Forecast,Jul,290350119
PJ,2025,NR,Gross,Forecast,Jun,588844268
PJ,2025,NR,Gross,Forecast,Mar,516206931
PJ,2025,NR,Gross,Forecast,May,967894212
PJ,2025,NR,Gross,Forecast,Nov,874924030
PJ,2025,NR,Gross,Forecast,Oct,172088650
PJ,2025,NR,Gross,Forecast,Sep,1337786856
PJ,2025,NR,Net,Actual,Apr,933600000
PJ,2025,NR,Net,Actual,Aug,267600000
PJ,2025,NR,Net,Actual,Dec,497250000
PJ,2025,NR,Net,Actual,Feb,1268180000
PJ,2025,NR,Net,Actual,Jan,1408310000
PJ,2025,NR,Net,Actual,Jul,880550000
PJ,2025,NR,Net,Actual,Jun,446610000
PJ,2025,NR,Net,Actual,Mar,691430000
PJ,2025,NR,Net,Actual,May,777030000
PJ,2025,NR,Net,Actual,Nov,1387290000
PJ,2025,NR,Net,Actual,Oct,1036370000
PJ,2025,NR,Net,Actual,Sep,1105000000
PJ,2025,NR,Net,Budget,Apr,1191635711
PJ,2025,NR,Net,Budget,Aug,253555131
PJ,2025,NR,Net,Budget,Dec,245240278
PJ,2025,NR,Net,Budget,Feb,1150445715
PJ,2025,NR,Net,Budget,Jan,664034188
PJ,2025,NR,Net,Budget,Jul,23013648
PJ,2025,NR,Net,Budget,Jun,39363000
PJ,2025,NR,Net,Budget,Mar,791717817
PJ,2025,NR,Net,Budget,May,442931760
PJ,2025,NR,Net,Budget,Nov,1907670070
PJ,2025,NR,Net,Budget,Oct,453499068
PJ,2025,NR,Net,Budget,Sep,284526261
PJ,2025,NR,Net,Forecast,Apr,701334359
PJ,2025,NR,Net,Forecast,Aug,317875449
PJ,2025,NR,Net,Forecast,Dec,130515232
PJ,2025,NR,Net,Forecast,Feb,1158513917
PJ,2025,NR,Net,Forecast,Jan,1365816732
PJ,2025,NR,Net,Forecast,Jul,645561126
PJ,2025,NR,Net,Forecast,Jun,394461424
PJ,2025,NR,Net,Forecast,Mar,667758151
PJ,2025,NR,Net,Forecast,May,435400459
PJ,2025,NR,Net,Forecast,Nov,2046604926
PJ,2025,NR,Net,Forecast,Oct,959215793
PJ,2025,NR,Net,Forecast,Sep,923578969
PJ,2025,NR,Op,Actual,Apr,933600000
PJ,2025,NR,Op,Actual,Aug,267600000
PJ,2025,NR,Op,Actual,Dec,497250000
PJ,2025,NR,Op,Actual,Feb,1268180000
PJ,2025,NR,Op,Actual,Jan,1408310000
PJ,2025,NR,Op,Actual,Jul,880550000
PJ,2025,NR,Op,Actual,Jun,446610000
PJ,2025,NR,Op,Actual,Mar,691430000
PJ,2025,NR,Op,Actual,May,777030000
PJ,2025,NR,Op,Actual,Nov,1387290000
PJ,2025,NR,Op,Actual,Oct,1036370000
PJ,2025,NR,Op,Actual,Sep,1105000000
PJ,2025,NR,Op,Budget,Apr,1289898540
PJ,2025,NR,Op,Budget,Aug,278025674
PJ,2025,NR,Op,Budget,Dec,314782524
PJ,2025,NR,Op,Budget,Feb,419070902
PJ,2025,NR,Op,Budget,Jan,1445470318
PJ,2025,NR,Op,Budget,Jul,613690175
PJ,2025,NR,Op,Budget,Jun,84956644
PJ,2025,NR,Op,Budget,Mar,385557099
PJ,2025,NR,Op,Budget,May,560982225
PJ,2025,NR,Op,Budget,Nov,245563516
PJ,2025,NR,Op,Budget,Oct,182394355
PJ,2025,NR,Op,Budget,Sep,596281074
PJ,2025,NR,Op,Forecast,Apr,435988938
PJ,2025,NR,Op,Forecast,Aug,115666061
PJ,2025,NR,Op,Forecast,Dec,303033161
PJ,2025,NR,Op,Forecast,Feb,1536025395
PJ,2025,NR,Op,Forecast,Jan,838126920
PJ,2025,NR,Op,Forecast,Jul,1183700229
PJ,2025,NR,Op,Forecast,Jun,231948836
PJ,2025,NR,Op,Forecast,Mar,917018808
